-6.610526182029496933e-02,-6.608341485002854065e-02,-6.601790488139260005e-02,-6.590882468414695217e-02,-6.575632868531225417e-02,-6.556063268572898117e-02,-6.532201346407717768e-02,-6.504080826918608171e-02,-6.471741420169731251e-02,-6.435228748638856244e-02,-6.394594263668096357e-02,-6.349895151308497521e-02,-6.301194227756316824e-02,-6.248559824599717732e-02,-6.192065664116855328e-02,-6.131790724886500982e-02,-6.067819097991915961e-02,-6.000239834119250326e-02,-5.929146781869502197e-02,-5.854638417621439023e-02,-5.776817667300495479e-02,-5.695791720424159960e-02,-5.611671836811037845e-02,-5.524573146354991304e-02,-5.434614442279163404e-02,-5.341917968298517949e-02,-5.246609200130597506e-02,-5.148816621805443750e-02,-5.048671497235673877e-02,-4.946307637516274974e-02,-4.841861164431186110e-02,-4.735470270651962604e-02,-4.627274977116769411e-02,-4.517416888085649257e-02,-4.406038944368839694e-02,-4.293285175228366002e-02,-4.179300449455100597e-02,-4.064230226121363920e-02,-3.948220305510888317e-02,-3.831416580723564363e-02,-3.713964790450170750e-02,-3.596010273408462021e-02,-3.477697724925436773e-02,-3.359170956144812148e-02,-3.240572656331743712e-02,-3.122044158737250635e-02,-3.003725210475859456e-02,-2.885753746860121247e-02,-2.768265670622626143e-02,-2.651394636445757180e-02,-2.535271841204582086e-02
-6.608341485002854065e-02,-6.610526182029496933e-02,-6.608341485002970639e-02,-6.601790488139233637e-02,-6.590882468414695217e-02,-6.575632868531251785e-02,-6.556063268572878688e-02,-6.532201346407717768e-02,-6.504080826918610947e-02,-6.471741420169731251e-02,-6.435228748638870122e-02,-6.394594263668078316e-02,-6.349895151308497521e-02,-6.301194227756334865e-02,-6.248559824599698304e-02,-6.192065664116854634e-02,-6.131790724886500982e-02,-6.067819097991916655e-02,-6.000239834119267673e-02,-5.929146781869484850e-02,-5.854638417621439023e-02,-5.776817667300511439e-02,-5.695791720424144000e-02,-5.611671836811037845e-02,-5.524573146354991304e-02,-5.434614442279164098e-02,-5.341917968298533215e-02,-5.246609200130597506e-02,-5.148816621805414606e-02,-5.048671497235702327e-02,-4.946307637516247913e-02,-4.841861164431214559e-02,-4.735470270651962604e-02,-4.627274977116743043e-02,-4.517416888085674931e-02,-4.406038944368814714e-02,-4.293285175228390288e-02,-4.179300449455100597e-02,-4.064230226121341716e-02,-3.948220305510910522e-02,-3.831416580723564363e-02,-3.713964790450149933e-02,-3.596010273408482144e-02,-3.477697724925436773e-02,-3.359170956144793413e-02,-3.240572656331762447e-02,-3.122044158737233635e-02,-3.003725210475877497e-02,-2.885753746860121247e-02,-2.768265670622610530e-02,-2.651394636445773140e-02
-6.601790488139261392e-02,-6.608341485002970639e-02,-6.610526182029492770e-02,-6.608341485002970639e-02,-6.601790488139261392e-02,-6.590882468414727136e-02,-6.575632868531250397e-02,-6.556063268572896729e-02,-6.532201346407737197e-02,-6.504080826918624825e-02,-6.471741420169767334e-02,-6.435228748638870122e-02,-6.394594263668094969e-02,-6.349895151308533603e-02,-6.301194227756333477e-02,-6.248559824599715651e-02,-6.192065664116871981e-02,-6.131790724886518329e-02,-6.067819097991950655e-02,-6.000239834119267673e-02,-5.929146781869500810e-02,-5.854638417621472329e-02,-5.776817667300512132e-02,-5.695791720424160653e-02,-5.611671836811053804e-02,-5.524573146355005876e-02,-5.434614442279193935e-02,-5.341917968298547786e-02,-5.246609200130583628e-02,-5.148816621805459015e-02,-5.048671497235688449e-02,-4.946307637516289546e-02,-4.841861164431228437e-02,-4.735470270651948727e-02,-4.627274977116783289e-02,-4.517416888085662441e-02,-4.406038944368851490e-02,-4.293285175228402084e-02,-4.179300449455088107e-02,-4.064230226121375023e-02,-3.948220305510920930e-02,-3.831416580723553955e-02,-3.713964790450181852e-02,-3.596010273408492552e-02,-3.477697724925427752e-02,-3.359170956144821168e-02,-3.240572656331752732e-02,-3.122044158737260003e-02,-3.003725210475884783e-02,-2.885753746860112920e-02,-2.768265670622634469e-02
-6.590882468414695217e-02,-6.601790488139233637e-02,-6.608341485002970639e-02,-6.610526182029496933e-02,-6.608341485002854065e-02,-6.601790488139260005e-02,-6.590882468414695217e-02,-6.575632868531225417e-02,-6.556063268572878688e-02,-6.532201346407717768e-02,-6.504080826918626212e-02,-6.471741420169731251e-02,-6.435228748638853469e-02,-6.394594263668096357e-02,-6.349895151308497521e-02,-6.301194227756316824e-02,-6.248559824599698304e-02,-6.192065664116854634e-02,-6.131790724886518329e-02,-6.067819097991915961e-02,-6.000239834119250326e-02,-5.929146781869502197e-02,-5.854638417621439023e-02,-5.776817667300495479e-02,-5.695791720424144000e-02,-5.611671836811037845e-02,-5.524573146355006570e-02,-5.434614442279178670e-02,-5.341917968298501990e-02,-5.246609200130597506e-02,-5.148816621805414606e-02,-5.048671497235702327e-02,-4.946307637516274974e-02,-4.841861164431186804e-02,-4.735470270651962604e-02,-4.627274977116743043e-02,-4.517416888085674931e-02,-4.406038944368839694e-02,-4.293285175228366002e-02,-4.179300449455100597e-02,-4.064230226121363920e-02,-3.948220305510888317e-02,-3.831416580723564363e-02,-3.713964790450170750e-02,-3.596010273408462021e-02,-3.477697724925436773e-02,-3.359170956144793413e-02,-3.240572656331762447e-02,-3.122044158737250635e-02,-3.003725210475859456e-02,-2.885753746860121247e-02
-6.575632868531225417e-02,-6.590882468414695217e-02,-6.601790488139260005e-02,-6.608341485002854065e-02,-6.610526182029496933e-02,-6.608341485002970639e-02,-6.601790488139233637e-02,-6.590882468414695217e-02,-6.575632868531229580e-02,-6.556063268572878688e-02,-6.532201346407737197e-02,-6.504080826918610947e-02,-6.471741420169731251e-02,-6.435228748638872898e-02,-6.394594263668076928e-02,-6.349895151308497521e-02,-6.301194227756318211e-02,-6.248559824599698304e-02,-6.192065664116872675e-02,-6.131790724886500982e-02,-6.067819097991916655e-02,-6.000239834119267673e-02,-5.929146781869484850e-02,-5.854638417621439023e-02,-5.776817667300495479e-02,-5.695791720424145388e-02,-5.611671836811053110e-02,-5.524573146355006570e-02,-5.434614442279148833e-02,-5.341917968298533215e-02,-5.246609200130569056e-02,-5.148816621805443750e-02,-5.048671497235702327e-02,-4.946307637516247913e-02,-4.841861164431214559e-02,-4.735470270651935543e-02,-4.627274977116769411e-02,-4.517416888085674931e-02,-4.406038944368814714e-02,-4.293285175228390288e-02,-4.179300449455100597e-02,-4.064230226121341716e-02,-3.948220305510910522e-02,-3.831416580723564363e-02,-3.713964790450149933e-02,-3.596010273408482144e-02,-3.477697724925417344e-02,-3.359170956144812148e-02,-3.240572656331762447e-02,-3.122044158737233635e-02,-3.003725210475877497e-02
-6.556063268572896729e-02,-6.575632868531250397e-02,-6.590882468414727136e-02,-6.601790488139261392e-02,-6.608341485002970639e-02,-6.610526182029492770e-02,-6.608341485002970639e-02,-6.601790488139261392e-02,-6.590882468414721584e-02,-6.575632868531250397e-02,-6.556063268572916158e-02,-6.532201346407737197e-02,-6.504080826918626212e-02,-6.471741420169767334e-02,-6.435228748638871510e-02,-6.394594263668094969e-02,-6.349895151308515562e-02,-6.301194227756334865e-02,-6.248559824599734386e-02,-6.192065664116871981e-02,-6.131790724886518329e-02,-6.067819097991950655e-02,-6.000239834119267673e-02,-5.929146781869500810e-02,-5.854638417621455676e-02,-5.776817667300513520e-02,-5.695791720424176613e-02,-5.611671836811069763e-02,-5.524573146354989917e-02,-5.434614442279193935e-02,-5.341917968298518643e-02,-5.246609200130613465e-02,-5.148816621805459015e-02,-5.048671497235688449e-02,-4.946307637516289546e-02,-4.841861164431202069e-02,-4.735470270651976482e-02,-4.627274977116783289e-02,-4.517416888085662441e-02,-4.406038944368851490e-02,-4.293285175228402084e-02,-4.179300449455088107e-02,-4.064230226121375023e-02,-3.948220305510920930e-02,-3.831416580723553955e-02,-3.713964790450181852e-02,-3.596010273408472430e-02,-3.477697724925447875e-02,-3.359170956144821168e-02,-3.240572656331752732e-02,-3.122044158737260003e-02
-6.532201346407717768e-02,-6.556063268572878688e-02,-6.575632868531251785e-02,-6.590882468414695217e-02,-6.601790488139233637e-02,-6.608341485002970639e-02,-6.610526182029496933e-02,-6.608341485002854065e-02,-6.601790488139233637e-02,-6.590882468414695217e-02,-6.575632868531251785e-02,-6.556063268572878688e-02,-6.532201346407719156e-02,-6.504080826918627600e-02,-6.471741420169729864e-02,-6.435228748638853469e-02,-6.394594263668076928e-02,-6.349895151308497521e-02,-6.301194227756334865e-02,-6.248559824599698304e-02,-6.192065664116854634e-02,-6.131790724886518329e-02,-6.067819097991915961e-02,-6.000239834119250326e-02,-5.929146781869484850e-02,-5.854638417621439023e-02,-5.776817667300511439e-02,-5.695791720424159960e-02,-5.611671836811021885e-02,-5.524573146355006570e-02,-5.434614442279147445e-02,-5.341917968298533215e-02,-5.246609200130597506e-02,-5.148816621805414606e-02,-5.048671497235702327e-02,-4.946307637516247913e-02,-4.841861164431214559e-02,-4.735470270651962604e-02,-4.627274977116743043e-02,-4.517416888085674931e-02,-4.406038944368839694e-02,-4.293285175228366002e-02,-4.179300449455100597e-02,-4.064230226121363920e-02,-3.948220305510888317e-02,-3.831416580723564363e-02,-3.713964790450149933e-02,-3.596010273408482144e-02,-3.477697724925436773e-02,-3.359170956144793413e-02,-3.240572656331762447e-02
-6.504080826918608171e-02,-6.532201346407717768e-02,-6.556063268572898117e-02,-6.575632868531225417e-02,-6.590882468414695217e-02,-6.601790488139260005e-02,-6.608341485002854065e-02,-6.610526182029496933e-02,-6.608341485002955373e-02,-6.601790488139233637e-02,-6.590882468414722972e-02,-6.575632868531229580e-02,-6.556063268572878688e-02,-6.532201346407737197e-02,-6.504080826918609559e-02,-6.471741420169729864e-02,-6.435228748638853469e-02,-6.394594263668078316e-02,-6.349895151308515562e-02,-6.301194227756316824e-02,-6.248559824599698304e-02,-6.192065664116872675e-02,-6.131790724886503063e-02,-6.067819097991916655e-02,-6.000239834119250326e-02,-5.929146781869484850e-02,-5.854638417621455676e-02,-5.776817667300511439e-02,-5.695791720424128041e-02,-5.611671836811053110e-02,-5.524573146354975345e-02,-5.434614442279179364e-02,-5.341917968298533215e-02,-5.246609200130569056e-02,-5.148816621805443750e-02,-5.048671497235673877e-02,-4.946307637516275668e-02,-4.841861164431214559e-02,-4.735470270651935543e-02,-4.627274977116769411e-02,-4.517416888085674931e-02,-4.406038944368814714e-02,-4.293285175228390288e-02,-4.179300449455100597e-02,-4.064230226121341716e-02,-3.948220305510910522e-02,-3.831416580723543547e-02,-3.713964790450170750e-02,-3.596010273408482144e-02,-3.477697724925417344e-02,-3.359170956144812148e-02
-6.471741420169731251e-02,-6.504080826918610947e-02,-6.532201346407737197e-02,-6.556063268572878688e-02,-6.575632868531229580e-02,-6.590882468414722972e-02,-6.601790488139233637e-02,-6.608341485002955373e-02,-6.610526182029496933e-02,-6.608341485002854065e-02,-6.601790488139260005e-02,-6.590882468414695217e-02,-6.575632868531225417e-02,-6.556063268572895342e-02,-6.532201346407719156e-02,-6.504080826918608171e-02,-6.471741420169729864e-02,-6.435228748638853469e-02,-6.394594263668096357e-02,-6.349895151308497521e-02,-6.301194227756316824e-02,-6.248559824599717732e-02,-6.192065664116855328e-02,-6.131790724886500982e-02,-6.067819097991915961e-02,-6.000239834119250326e-02,-5.929146781869502197e-02,-5.854638417621455676e-02,-5.776817667300478826e-02,-5.695791720424159960e-02,-5.611671836811021885e-02,-5.524573146355006570e-02,-5.434614442279178670e-02,-5.341917968298501990e-02,-5.246609200130597506e-02,-5.148816621805414606e-02,-5.048671497235702327e-02,-4.946307637516274974e-02,-4.841861164431186804e-02,-4.735470270651962604e-02,-4.627274977116769411e-02,-4.517416888085649257e-02,-4.406038944368839694e-02,-4.293285175228389594e-02,-4.179300449455076311e-02,-4.064230226121363920e-02,-3.948220305510888317e-02,-3.831416580723564363e-02,-3.713964790450170750e-02,-3.596010273408462021e-02,-3.477697724925436773e-02
-6.435228748638856244e-02,-6.471741420169731251e-02,-6.504080826918626212e-02,-6.532201346407717768e-02,-6.556063268572878688e-02,-6.575632868531251785e-02,-6.590882468414695217e-02,-6.601790488139233637e-02,-6.608341485002854065e-02,-6.610526182029496933e-02,-6.608341485002970639e-02,-6.601790488139233637e-02,-6.590882468414695217e-02,-6.575632868531249009e-02,-6.556063268572880076e-02,-6.532201346407719156e-02,-6.504080826918609559e-02,-6.471741420169729864e-02,-6.435228748638872898e-02,-6.394594263668076928e-02,-6.349895151308497521e-02,-6.301194227756334865e-02,-6.248559824599698304e-02,-6.192065664116854634e-02,-6.131790724886503063e-02,-6.067819097991916655e-02,-6.000239834119267673e-02,-5.929146781869502197e-02,-5.854638417621422369e-02,-5.776817667300511439e-02,-5.695791720424128041e-02,-5.611671836811053110e-02,-5.524573146355006570e-02,-5.434614442279147445e-02,-5.341917968298533215e-02,-5.246609200130569056e-02,-5.148816621805443750e-02,-5.048671497235702327e-02,-4.946307637516247913e-02,-4.841861164431214559e-02,-4.735470270651962604e-02,-4.627274977116743043e-02,-4.517416888085674931e-02,-4.406038944368839694e-02,-4.293285175228366002e-02,-4.179300449455100597e-02,-4.064230226121341716e-02,-3.948220305510910522e-02,-3.831416580723564363e-02,-3.713964790450149933e-02,-3.596010273408482144e-02
