!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 19:29:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1148000000,0.73689705,-0.66515833
1149000000,0.73544407,-0.6686911
1150000000,0.73458338,-0.66403759
1151000000,0.73388362,-0.66498053
1152000000,0.73343945,-0.66550732
1153000000,0.73299736,-0.6681242
1154000000,0.73189348,-0.66689283
1155000000,0.73365879,-0.67157102
1156000000,0.73310059,-0.66894013
1157000000,0.73227507,-0.67119205
1158000000,0.73362511,-0.67193353
1159000000,0.72897089,-0.67439049
1160000000,0.72946769,-0.67309332
1161000000,0.72712064,-0.67449015
1162000000,0.72486925,-0.67700738
1163000000,0.72078496,-0.67976934
1164000000,0.72285891,-0.67889535
1165000000,0.72045916,-0.67762369
1166000000,0.71720058,-0.6812346
1167000000,0.71554756,-0.68182713
1168000000,0.71618044,-0.68224913
1169000000,0.70919013,-0.68042845
1170000000,0.71011078,-0.68155617
1171000000,0.70604396,-0.6810379
1172000000,0.70427805,-0.67969745
1173000000,0.70289248,-0.68178153
1174000000,0.70254153,-0.68128282
1175000000,0.6983577,-0.68265361
1176000000,0.69947255,-0.6824531
1177000000,0.69510818,-0.68437755
1178000000,0.69394809,-0.68306369
1179000000,0.69357717,-0.68232054
1180000000,0.68929255,-0.68161356
1181000000,0.68786186,-0.68232089
1182000000,0.68545979,-0.68169457
1183000000,0.68283808,-0.68075186
1184000000,0.68150514,-0.68091059
1185000000,0.67866647,-0.67823112
1186000000,0.67915964,-0.67817867
1187000000,0.67613447,-0.67674983
1188000000,0.67445844,-0.67717963
1189000000,0.67640895,-0.67682785
1190000000,0.67419064,-0.67678475
1191000000,0.67190647,-0.67568862
1192000000,0.67188311,-0.67513263
1193000000,0.6700592,-0.67601109
1194000000,0.6703338,-0.67397738
1195000000,0.67036891,-0.67482394
1196000000,0.66825855,-0.67367941
1197000000,0.668769,-0.67329806
1198000000,0.66583091,-0.67245221
1199000000,0.66590142,-0.67558372
1200000000,0.66299546,-0.67331475
1201000000,0.66527253,-0.67483801
1202000000,0.663463,-0.67453671
1203000000,0.66190958,-0.67501676
1204000000,0.66178882,-0.67857599
1205000000,0.6626724,-0.67651343
1206000000,0.6609481,-0.67831135
1207000000,0.65975875,-0.67920238
1208000000,0.65769845,-0.67902035
1209000000,0.65791762,-0.6829868
1210000000,0.65622556,-0.68119526
1211000000,0.65687257,-0.68369997
1212000000,0.65426254,-0.68172342
1213000000,0.6528908,-0.68305933
1214000000,0.6504274,-0.68738079
1215000000,0.64799303,-0.68546027
1216000000,0.64590448,-0.68608654
1217000000,0.64406127,-0.68858552
1218000000,0.64113778,-0.68597668
1219000000,0.64102262,-0.68701899
1220000000,0.63696283,-0.68773144
1221000000,0.63571155,-0.68940037
1222000000,0.63240999,-0.68911457
1223000000,0.63146454,-0.6870473
1224000000,0.62946707,-0.68724352
1225000000,0.62573713,-0.68687981
1226000000,0.62518573,-0.6864143
1227000000,0.62426496,-0.68610859
1228000000,0.62305087,-0.6874513
1229000000,0.61999142,-0.68632478
1230000000,0.61568826,-0.6855365
1231000000,0.61689728,-0.68621886
1232000000,0.61363316,-0.68702042
1233000000,0.61195451,-0.6852634
1234000000,0.61064023,-0.68591332
1235000000,0.60980767,-0.68481702
1236000000,0.60777074,-0.68484312
1237000000,0.60676575,-0.68370873
1238000000,0.60750049,-0.68368292
1239000000,0.6035344,-0.68281525
1240000000,0.601816,-0.68679106
1241000000,0.60017759,-0.68388224
1242000000,0.59879804,-0.68587983
1243000000,0.59775752,-0.68296856
1244000000,0.59593719,-0.68425143
1245000000,0.59296262,-0.68330842
1246000000,0.59402198,-0.68247437
1247000000,0.59081382,-0.68147492
1248000000,0.59098053,-0.68244797
1249000000,0.58944237,-0.68172294
1250000000,0.58909863,-0.6819039
1251000000,0.58774114,-0.67974639
1252000000,0.58769649,-0.68074387
1253000000,0.58505011,-0.68020165
1254000000,0.58433741,-0.68145084
1255000000,0.5850243,-0.68175662
1256000000,0.58356571,-0.68316698
1257000000,0.58209723,-0.68025088
1258000000,0.58116877,-0.68215019
1259000000,0.57883656,-0.68174618
1260000000,0.57840204,-0.68287867
1261000000,0.5776456,-0.68333554
1262000000,0.57699585,-0.68477726
1263000000,0.57602501,-0.68574595
1264000000,0.5760653,-0.68605983
1265000000,0.57471961,-0.68544996
1266000000,0.57558709,-0.6855849
1267000000,0.57289439,-0.68709797
1268000000,0.57234067,-0.68879431
1269000000,0.57190812,-0.68851435
1270000000,0.5681504,-0.69047022
1271000000,0.56656736,-0.69015425
1272000000,0.56542975,-0.69293356
1273000000,0.56346661,-0.69214195
1274000000,0.56098962,-0.69266742
1275000000,0.55908364,-0.69418043
1276000000,0.55821037,-0.69362509
1277000000,0.55575037,-0.69507396
1278000000,0.55590838,-0.6945684
1279000000,0.55172926,-0.69603193
1280000000,0.54892206,-0.69511479
1281000000,0.5487287,-0.69523764
1282000000,0.54727352,-0.69524467
1283000000,0.54484725,-0.69443572
1284000000,0.54564744,-0.69392294
1285000000,0.54053473,-0.69607037
1286000000,0.5408172,-0.69752997
1287000000,0.53908205,-0.69770521
1288000000,0.53519034,-0.69628483
1289000000,0.53669024,-0.69852561
1290000000,0.53256959,-0.700387
1291000000,0.53334016,-0.69951731
1292000000,0.52977741,-0.69910717
1293000000,0.52813613,-0.70083785
1294000000,0.52326834,-0.69986701
1295000000,0.52284586,-0.70165235
1296000000,0.52022219,-0.69931191
1297000000,0.51770806,-0.70015579
1298000000,0.5154193,-0.70068884
1299000000,0.51411259,-0.70255286
1300000000,0.51429421,-0.70104301
1301000000,0.50842959,-0.70074362
1302000000,0.50608599,-0.70172048
1303000000,0.50250697,-0.69994378
1304000000,0.50270814,-0.70199162
1305000000,0.49994522,-0.69944811
1306000000,0.49857771,-0.697254
1307000000,0.49611059,-0.70067656
1308000000,0.49359646,-0.70005643
1309000000,0.49316144,-0.69765335
1310000000,0.48999476,-0.69865131
1311000000,0.48926985,-0.69989288
1312000000,0.48645228,-0.69718081
1313000000,0.48333493,-0.69812375
1314000000,0.48181906,-0.69535071
1315000000,0.48173168,-0.69616807
1316000000,0.47869131,-0.69295639
1317000000,0.47846124,-0.69356358
1318000000,0.47637585,-0.69306028
1319000000,0.47641677,-0.69310278
1320000000,0.47511455,-0.69341296
1321000000,0.47391734,-0.69283271
1322000000,0.47410592,-0.69432044
1323000000,0.4719553,-0.69432288
1324000000,0.47181478,-0.69453007
1325000000,0.47061646,-0.69349343
1326000000,0.4673163,-0.69288707
1327000000,0.46637794,-0.69413054
1328000000,0.46625954,-0.69191355
1329000000,0.46604657,-0.69230789
1330000000,0.46511072,-0.6936807
1331000000,0.46573484,-0.69249797
1332000000,0.4657062,-0.69355327
1333000000,0.46492922,-0.69279259
1334000000,0.46508676,-0.69706219
1335000000,0.46343139,-0.69700348
1336000000,0.4639748,-0.69809097
1337000000,0.46056512,-0.69992304
1338000000,0.46006635,-0.70338261
1339000000,0.45836553,-0.70037061
1340000000,0.45825651,-0.70346487
1341000000,0.45650393,-0.70553422
1342000000,0.45539272,-0.70427781
1343000000,0.45326561,-0.70810735
1344000000,0.45349699,-0.70891595
1345000000,0.44864842,-0.71325237
1346000000,0.44941774,-0.71482837
1347000000,0.447552,-0.71675295
1348000000,0.44452477,-0.71991128
1349000000,0.44170105,-0.72238463
1350000000,0.43810731,-0.72471482
1351000000,0.43457943,-0.72530979
1352000000,0.43160331,-0.72912502
1353000000,0.42496076,-0.73151642
1354000000,0.42216286,-0.7321803
1355000000,0.41719925,-0.73295414
1356000000,0.41277263,-0.73298359
1357000000,0.40841007,-0.73339128
1358000000,0.4047721,-0.73272359
1359000000,0.40173987,-0.73363489
1360000000,0.3996813,-0.73289824
1361000000,0.39423859,-0.73127514
1362000000,0.39116928,-0.73182523
1363000000,0.38986889,-0.73078781
1364000000,0.38714921,-0.73169672
1365000000,0.38434586,-0.73012012
1366000000,0.38195828,-0.73153102
1367000000,0.37720421,-0.73228282
1368000000,0.37586725,-0.73168343
1369000000,0.37277555,-0.73062903
1370000000,0.36753479,-0.73211336
1371000000,0.36419836,-0.73123348
1372000000,0.36226165,-0.72972953
1373000000,0.35893643,-0.72967196
1374000000,0.35531524,-0.73030365
1375000000,0.35089308,-0.72851402
1376000000,0.35031492,-0.72897005
1377000000,0.34775224,-0.7264939
1378000000,0.34551299,-0.72843266
1379000000,0.34251013,-0.72856939
1380000000,0.33852857,-0.72816938
1381000000,0.33834344,-0.72953475
1382000000,0.33151537,-0.73022568
1383000000,0.32975215,-0.7285338
1384000000,0.32557058,-0.72837859
1385000000,0.32157156,-0.72551429
1386000000,0.31927386,-0.72597092
1387000000,0.3153474,-0.72410321
1388000000,0.31120989,-0.72291958
1389000000,0.30950525,-0.72131097
1390000000,0.30763811,-0.7198168
1391000000,0.30475777,-0.71898371
1392000000,0.30346128,-0.71760911
1393000000,0.30057883,-0.71609211
1394000000,0.29747301,-0.71604121
1395000000,0.29810855,-0.71572202
1396000000,0.2932792,-0.71640921
1397000000,0.29135478,-0.71471834
1398000000,0.28708485,-0.71488041
1399000000,0.28568223,-0.71364725
1400000000,0.28169933,-0.71082276
1401000000,0.28098923,-0.71267235
1402000000,0.27686805,-0.71063536
1403000000,0.27604419,-0.71106118
1404000000,0.27398893,-0.70951861
1405000000,0.2707262,-0.70996308
1406000000,0.26748586,-0.71010846
1407000000,0.26809272,-0.71100289
1408000000,0.26121363,-0.71066457
1409000000,0.25947827,-0.70928603
1410000000,0.25410995,-0.70953465
1411000000,0.25200731,-0.71116608
1412000000,0.24934435,-0.70965523
1413000000,0.24637799,-0.70566189
1414000000,0.24202962,-0.70713156
1415000000,0.23851171,-0.70552856
1416000000,0.23476128,-0.70525116
1417000000,0.23232947,-0.70129806
1418000000,0.22876321,-0.70214975
1419000000,0.22693169,-0.69960082
1420000000,0.22394305,-0.69768995
1421000000,0.22113405,-0.69801575
1422000000,0.22079405,-0.69496238
1423000000,0.21787527,-0.69550008
1424000000,0.21550091,-0.69347817
1425000000,0.21381399,-0.69204009
1426000000,0.21139167,-0.68960863
1427000000,0.20966297,-0.68975282
1428000000,0.20810859,-0.68777287
1429000000,0.20612542,-0.68967748
1430000000,0.20462255,-0.69146401
1431000000,0.20091061,-0.6879971
1432000000,0.20020971,-0.68902576
1433000000,0.19605684,-0.68820971
1434000000,0.19249901,-0.68832165
1435000000,0.18854991,-0.68877232
1436000000,0.18627551,-0.68593103
1437000000,0.18476897,-0.68583494
1438000000,0.18126556,-0.68491995
1439000000,0.17866062,-0.68629974
1440000000,0.1768975,-0.68730706
1441000000,0.17333105,-0.68692917
1442000000,0.16872422,-0.68695235
1443000000,0.16299731,-0.68699533
1444000000,0.15898681,-0.68623418
1445000000,0.15386425,-0.68317568
1446000000,0.14968632,-0.68164915
1447000000,0.14522921,-0.67717314
1448000000,0.14354129,-0.67591596
1449000000,0.1419256,-0.67395127
1450000000,0.13670574,-0.67300147
1451000000,0.13621135,-0.67181158
1452000000,0.13386549,-0.6713776
1453000000,0.12996058,-0.67038715
1454000000,0.12599251,-0.67107439
1455000000,0.12216504,-0.6683411
1456000000,0.11942811,-0.66577393
1457000000,0.11668901,-0.66577566
1458000000,0.11141062,-0.66263264
1459000000,0.10894793,-0.66153973
1460000000,0.10467918,-0.65969002
1461000000,0.10154717,-0.65772897
1462000000,0.098662175,-0.65588498
1463000000,0.09499456,-0.65309685
1464000000,0.092963658,-0.65122682
1465000000,0.088339798,-0.64835805
1466000000,0.085595503,-0.64769799
1467000000,0.083405919,-0.64572269
1468000000,0.080984004,-0.64340717
1469000000,0.077981196,-0.64114833
1470000000,0.073633358,-0.6398536
1471000000,0.071269169,-0.63797981
1472000000,0.066156968,-0.63630015
1473000000,0.065668799,-0.63366038
1474000000,0.060668476,-0.63142717
1475000000,0.058212485,-0.6282652
1476000000,0.056328598,-0.62549949
1477000000,0.053223349,-0.62324733
1478000000,0.049958132,-0.61998636
1479000000,0.04941912,-0.61731654
1480000000,0.045483109,-0.61584097
1481000000,0.043116268,-0.61437994
1482000000,0.040239971,-0.61328679
1483000000,0.037654869,-0.61029911
1484000000,0.033874571,-0.60828274
1485000000,0.030881898,-0.60562664
1486000000,0.028299386,-0.60312521
1487000000,0.025052916,-0.60036898
1488000000,0.021739267,-0.59696454
1489000000,0.018474007,-0.59403318
1490000000,0.016108202,-0.59092849
1491000000,0.015642881,-0.58785117
1492000000,0.012411623,-0.58538103
1493000000,0.01113407,-0.58123636
1494000000,0.0077396426,-0.58085859
1495000000,0.0053172805,-0.57741994
1496000000,0.0023106195,-0.57514286
1497000000,0.00071727409,-0.57190633
1498000000,-0.0026566796,-0.56989974
1499000000,-0.0056269909,-0.566594
1500000000,-0.0078038038,-0.56405205
1501000000,-0.01114185,-0.56068081
1502000000,-0.013435274,-0.55769706
