"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
2.382,0.983050157931448,-0.124430645780308
2.383,0.983038069137934,-0.124489115134384
2.384,0.983025982469018,-0.1245475887351
2.385,0.983013897931794,-0.124606066587708
2.386,0.983001815533333,-0.124664548697405
2.387,0.982989735280679,-0.124723035069337
2.388,0.982977657180852,-0.124781525708595
2.389,0.982965581240848,-0.124840020620212
2.39,0.982953507467637,-0.124898519809174
2.391,0.982941435868164,-0.124957023280408
2.392,0.982929366449349,-0.125015531038789
2.393,0.982917299218086,-0.125074043089137
2.394,0.982905234181246,-0.125132559436221
2.395,0.982893171345674,-0.125191080084753
2.396,0.982881110718187,-0.125249605039395
2.397,0.98286905230558,-0.125308134304754
2.398,0.982856996114621,-0.125366667885382
2.399,0.982844942152056,-0.125425205785781
2.4,0.982832890424598,-0.125483748010397
2.401,0.982820840938942,-0.125542294563623
2.402,0.982808793701753,-0.1256008454498
2.403,0.982796748719674,-0.125659400673216
2.404,0.982784705999318,-0.125717960238106
2.405,0.982772665547276,-0.12577652414865
2.406,0.982760627370111,-0.125835092408979
2.407,0.982748591474361,-0.125893665023168
2.408,0.982736557866539,-0.125952241995241
2.409,0.98272452655313,-0.126010823329166
2.41,0.982712497540596,-0.126069409028863
2.411,0.98270047083537,-0.126127999098201
2.412,0.982688446443861,-0.126186593540985
2.413,0.982676424372452,-0.126245192360983
2.414,0.982664404627498,-0.126303795561899
2.415,0.982652387215329,-0.126362403147392
2.416,0.98264037214225,-0.126421015121064
2.417,0.982628359414538,-0.126479631486467
2.418,0.982616349038445,-0.126538252247102
2.419,0.982604341020195,-0.126596877406415
2.42,0.982592335365987,-0.126655506967803
2.421,0.982580332081993,-0.12671414093461
2.422,0.982568331174361,-0.126772779310128
2.423,0.982556332649208,-0.126831422097596
2.424,0.982544336512629,-0.126890069300206
2.425,0.982532342770688,-0.126948720921093
2.426,0.982520351429425,-0.127007376963341
2.427,0.982508362494855,-0.127066037429987
2.428,0.982496375972963,-0.127124702324014
2.429,0.982484391869707,-0.127183371648352
