"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
4.157,0.341528973481784,0.877460011150917
4.158,0.342601111505224,0.877031081189615
4.159,0.343672695150054,0.876600840287036
4.16,0.344743723746152,0.876169288808165
4.161,0.34581419540743,0.875736427623553
4.162,0.34688410837085,0.875302257566596
4.163,0.347953461595929,0.874866779154757
4.164,0.349022252714282,0.87442999347986
4.165,0.350090480570849,0.873991901118767
4.166,0.351158143588631,0.873552502822891
4.167,0.352225240551489,0.873111799191095
4.168,0.353291769079082,0.872669791345037
4.169,0.354357728107775,0.872226479815581
4.17,0.355423115976938,0.871781865402035
4.171,0.356487931100136,0.871335948880762
4.172,0.357552172073743,0.87088873094542
4.173,0.358615836846284,0.870440212575505
4.174,0.359678924668112,0.869990394187159
4.175,0.360741433288823,0.869539276843499
4.176,0.361803361293764,0.869086861258419
4.177,0.362864707202008,0.868633148167411
4.178,0.363925469219856,0.868178138458621
4.179,0.364985646115452,0.867721832755315
4.18,0.3660452361893,0.867264231893346
4.181,0.367104237901763,0.866805336669875
4.182,0.368162649659078,0.866345147862932
4.183,0.369220469818558,0.865883666308684
4.184,0.370277696963812,0.865420892722338
4.185,0.371334329355505,0.864956827995285
4.186,0.372390365669541,0.864491472794866
4.187,0.37344580422603,0.864024827984922
4.188,0.374500643542529,0.863556894323583
4.189,0.375554881920342,0.863087672667426
4.19,0.376608517811845,0.862617163831951
4.191,0.377661549931847,0.862145368488396
4.192,0.378713976613049,0.861672287489593
4.193,0.379765796067812,0.861197921756707
4.194,0.380817006821877,0.86072227205957
4.195,0.381867607624551,0.860245339075909
4.196,0.382917596761695,0.859767123677273
4.197,0.383966972663769,0.859287626701201
4.198,0.38501573370108,0.858806849006652
4.199,0.386063878210503,0.858324791468118
4.2,0.387111405266307,0.857841454598118
4.201,0.388158312462312,0.857356839626782
4.202,0.38920459913833,0.85687094697705
4.203,0.390250263149561,0.856383777746451
4.204,0.391295303148242,0.855895332660973
4.205,0.392339717808248,0.855405612464548
4.206,0.393383505103511,0.85491461821286
4.207,0.394426663918804,0.854422350535622
4.208,0.39546919243306,0.853928810409306
4.209,0.396511089164633,0.853433998638941
4.21,0.397552353041359,0.852937915828287
4.211,0.398592981593479,0.852440563292595
4.212,0.399632974526831,0.851941941253715
4.213,0.400672329499799,0.851442050956513
4.214,0.401711045188649,0.850940893136622
4.215,0.402749119831864,0.850438468765238
4.216,0.403786552265352,0.849934778504513
4.217,0.404823340581156,0.84942982340384
4.218,0.405859483385132,0.848923604240033
4.219,0.406894979742659,0.848416121568045
4.22,0.407929827398938,0.84790737661969
4.221,0.408964025232066,0.84739737003794
4.222,0.409997571382078,0.846886102874514
4.223,0.411030464541927,0.846373575861998
4.224,0.412062703088747,0.845859789912587
4.225,0.413094285752467,0.845344745795328
4.226,0.414125210799306,0.844828444459764
4.227,0.415155476937358,0.844310886655755
4.228,0.416185082326803,0.843792073434151
4.229,0.41721402569925,0.843272005540485
4.23,0.418242305657581,0.842750683778768
4.231,0.419269920377106,0.842228109191557
4.232,0.420296868627476,0.841704282505785
4.233,0.421323148863904,0.841179204624663
4.234,0.422348759258881,0.840652876589343
4.235,0.423373698719478,0.840125299075535
4.236,0.424397965587007,0.839596473030855
4.237,0.425421558304016,0.839066399387598
4.238,0.426444475517824,0.838535078932506
4.239,0.427466715468568,0.838002512711986
4.24,0.428488276767989,0.837468701551089
4.241,0.429509158444963,0.836933646040775
4.242,0.430529358177895,0.836397347532019
4.243,0.431548874869714,0.835859806709707
4.244,0.432567707191393,0.835321024379659
4.245,0.433585853114683,0.834781001721454
4.246,0.434603311834255,0.834239739276983
4.247,0.435620081147269,0.833697238313237
4.248,0.436636160708051,0.8331534991207
4.249,0.437651547855671,0.832608523257398
4.25,0.438666241705724,0.832062311284332
4.251,0.439680240105497,0.831514864486953
4.252,0.44069354299877,0.830966182970903
4.253,0.44170614738724,0.83041626849668
4.254,0.442718052288487,0.829865121711724
4.255,0.44372925668767,0.829312743250713
4.256,0.44473975864245,0.828759134302103
4.257,0.445749556371352,0.828204295956554
4.258,0.446758649463931,0.827648228529549
4.259,0.447767035441024,0.827090933505092
4.26,0.448774713079947,0.826532411668825
4.261,0.449781681352112,0.825972663693815
