!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, February 24, 2016 10:32:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB)
2627000000,-1.2397685
2628000000,-1.2512057
2629000000,-1.2378025
2630000000,-1.220948
2631000000,-1.2287811
2632000000,-1.2395912
2633000000,-1.2273026
2634000000,-1.2350273
2635000000,-1.2366112
2636000000,-1.2189851
2637000000,-1.2169377
2638000000,-1.2161745
2639000000,-1.2113307
2640000000,-1.2242471
2641000000,-1.2058634
2642000000,-1.2032096
2643000000,-1.1929457
2644000000,-1.2103201
2645000000,-1.205416
2646000000,-1.2097204
2647000000,-1.2082573
2648000000,-1.1807903
2649000000,-1.2008495
2650000000,-1.1872255
2651000000,-1.1849817
2652000000,-1.1995183
2653000000,-1.1795019
2654000000,-1.1727262
2655000000,-1.175705
2656000000,-1.1834558
2657000000,-1.1736401
2658000000,-1.1640158
2659000000,-1.1705871
2660000000,-1.1706427
2661000000,-1.1573684
2662000000,-1.1731194
2663000000,-1.1618068
2664000000,-1.1688923
2665000000,-1.1607041
2666000000,-1.1695765
2667000000,-1.1754807
2668000000,-1.1596236
2669000000,-1.1718392
2670000000,-1.1765871
2671000000,-1.1637495
2672000000,-1.1650577
2673000000,-1.1627715
2674000000,-1.1676741
2675000000,-1.1754465
2676000000,-1.1622218
2677000000,-1.1653078
2678000000,-1.1848909
2679000000,-1.1779757
2680000000,-1.1873512
2681000000,-1.1902535
2682000000,-1.1696461
2683000000,-1.1804954
2684000000,-1.1802739
2685000000,-1.1775221
2686000000,-1.1730348
2687000000,-1.1840613
2688000000,-1.1658218
2689000000,-1.1888508
2690000000,-1.1663332
2691000000,-1.1654868
2692000000,-1.1783952
2693000000,-1.1627964
2694000000,-1.1738445
2695000000,-1.1759531
2696000000,-1.1438377
2697000000,-1.1673549
2698000000,-1.1395041
2699000000,-1.1420518
2700000000,-1.1473083
2701000000,-1.1322018
2702000000,-1.1486747
2703000000,-1.1223209
2704000000,-1.1256983
2705000000,-1.1228122
2706000000,-1.1286823
2707000000,-1.1284707
2708000000,-1.1205018
2709000000,-1.1378566
2710000000,-1.1201518
2711000000,-1.134932
2712000000,-1.1287826
2713000000,-1.152784
2714000000,-1.1428945
2715000000,-1.1405119
2716000000,-1.137069
2717000000,-1.1444235
2718000000,-1.1477392
2719000000,-1.1473312
2720000000,-1.1538376
2721000000,-1.1393703
2722000000,-1.1677915
2723000000,-1.1444979
2724000000,-1.1766247
2725000000,-1.1770802
2726000000,-1.1628951
2727000000,-1.1842091
2728000000,-1.1749364
2729000000,-1.1758804
2730000000,-1.1727352
2731000000,-1.1938107
2732000000,-1.163307
2733000000,-1.1823686
2734000000,-1.1816723
2735000000,-1.2019985
2736000000,-1.1991258
2737000000,-1.1938612
2738000000,-1.1939186
2739000000,-1.1856053
2740000000,-1.1739533
2741000000,-1.1724479
2742000000,-1.1664459
2743000000,-1.1470624
2744000000,-1.1665034
2745000000,-1.1781504
2746000000,-1.1604044
2747000000,-1.1708622
2748000000,-1.1629432
2749000000,-1.165833
2750000000,-1.1395653
2751000000,-1.1599615
2752000000,-1.1543721
2753000000,-1.1650602
2754000000,-1.1518927
2755000000,-1.1621161
2756000000,-1.1586653
2757000000,-1.1671466
2758000000,-1.1484112
2759000000,-1.1528715
2760000000,-1.1615719
2761000000,-1.1388092
2762000000,-1.1465954
2763000000,-1.1378828
2764000000,-1.1458365
2765000000,-1.144955
2766000000,-1.1326188
2767000000,-1.1298937
2768000000,-1.1445513
2769000000,-1.1393656
2770000000,-1.1354861
2771000000,-1.1564466
2772000000,-1.1305854
2773000000,-1.1347979
2774000000,-1.1403103
2775000000,-1.1535164
2776000000,-1.1554629
2777000000,-1.1367661
2778000000,-1.1272169
2779000000,-1.1317115
2780000000,-1.1456547
2781000000,-1.1400231
2782000000,-1.1502738
2783000000,-1.1292722
2784000000,-1.1303471
2785000000,-1.1168799
2786000000,-1.1265032
2787000000,-1.1527917
2788000000,-1.1265842
2789000000,-1.1280026
2790000000,-1.1122279
2791000000,-1.1385263
2792000000,-1.1139386
2793000000,-1.1333619
2794000000,-1.1263895
2795000000,-1.1194106
2796000000,-1.125387
2797000000,-1.1276718
2798000000,-1.1080872
2799000000,-1.0860801
2800000000,-1.0948747
2801000000,-1.0774188
2802000000,-1.0985581
2803000000,-1.068408
2804000000,-1.0707449
2805000000,-1.0633119
2806000000,-1.0373164
2807000000,-1.0428244
2808000000,-1.0389856
2809000000,-1.027922
2810000000,-1.0194596
2811000000,-1.037587
2812000000,-1.0093603
2813000000,-1.0130306
2814000000,-1.0202335
2815000000,-1.0011834
2816000000,-0.99709022
2817000000,-1.0046071
2818000000,-0.98556423
2819000000,-0.99807549
2820000000,-0.98691827
2821000000,-0.98408192
2822000000,-0.98134458
2823000000,-0.97029334
2824000000,-0.96388793
2825000000,-0.95169431
2826000000,-0.95048517
2827000000,-0.95860207
2828000000,-0.96454763
2829000000,-0.95727259
2830000000,-0.94788444
2831000000,-0.94946539
2832000000,-0.93223178
2833000000,-0.94183326
2834000000,-0.93247533
2835000000,-0.94287747
2836000000,-0.93790275
2837000000,-0.941136
2838000000,-0.94609416
2839000000,-0.90586138
2840000000,-0.93376958
2841000000,-0.92642093
2842000000,-0.93190533
2843000000,-0.93665248
2844000000,-0.93917722
2845000000,-0.92277914
2846000000,-0.93659037
2847000000,-0.91939706
2848000000,-0.92326903
2849000000,-0.92588717
2850000000,-0.91745132
2851000000,-0.93800592
2852000000,-0.91719609
2853000000,-0.92934477
2854000000,-0.91414553
2855000000,-0.93900245
2856000000,-0.93094003
2857000000,-0.91705501
2858000000,-0.92077512
2859000000,-0.92854208
2860000000,-0.93403894
2861000000,-0.91599917
2862000000,-0.92379051
2863000000,-0.93779039
2864000000,-0.95291924
2865000000,-0.93183762
2866000000,-0.95790893
2867000000,-0.94313961
2868000000,-0.94572937
2869000000,-0.94831759
2870000000,-0.93927538
2871000000,-0.94660944
2872000000,-0.95246899
2873000000,-0.96002918
2874000000,-0.95526201
2875000000,-0.95867467
2876000000,-0.9598152
2877000000,-0.97539395
2878000000,-0.98855937
2879000000,-0.98840171
2880000000,-0.96901578
2881000000,-0.98964238
2882000000,-0.99261642
2883000000,-1.0004417
2884000000,-1.0003471
2885000000,-0.98647922
2886000000,-0.98799938
2887000000,-0.98125136
2888000000,-0.99529105
2889000000,-0.95922875
2890000000,-1.0008115
2891000000,-0.99598467
2892000000,-0.97114098
2893000000,-0.96775126
2894000000,-0.97546244
2895000000,-0.98115057
2896000000,-0.95082432
2897000000,-0.97451776
2898000000,-0.97927743
2899000000,-0.95577115
2900000000,-0.94116622
2901000000,-0.95301801
2902000000,-0.94736087
2903000000,-0.95965463
2904000000,-0.96400428
2905000000,-0.95297682
2906000000,-0.96236533
2907000000,-0.96752667
2908000000,-0.97487706
2909000000,-0.98471719
2910000000,-0.97683895
2911000000,-0.9997499
2912000000,-0.99130571
2913000000,-0.97888601
2914000000,-0.98521906
2915000000,-1.0069517
2916000000,-1.0141662
2917000000,-1.0055958
2918000000,-1.0258427
2919000000,-1.0277455
2920000000,-1.0027716
2921000000,-1.0258955
2922000000,-1.0236659
2923000000,-1.0153445
2924000000,-1.0168189
2925000000,-1.0157319
2926000000,-1.0106002
2927000000,-1.004096
2928000000,-1.0092784
2929000000,-1.0052545
2930000000,-1.004975
2931000000,-1.0007808
2932000000,-1.0081892
2933000000,-1.0135932
2934000000,-1.0018414
2935000000,-1.0094476
2936000000,-1.0075101
2937000000,-1.01799
2938000000,-1.0220699
2939000000,-1.0267084
2940000000,-0.99868309
2941000000,-1.0086552
2942000000,-1.0068898
2943000000,-1.0019419
2944000000,-0.99572426
2945000000,-0.98985088
2946000000,-1.0034301
2947000000,-0.99803859
2948000000,-1.0064346
2949000000,-0.99274051
2950000000,-1.0140215
2951000000,-0.99371231
2952000000,-0.99872279
2953000000,-1.004564
2954000000,-0.9949041
2955000000,-1.0088215
2956000000,-1.0127045
2957000000,-1.016699
2958000000,-1.0165325
2959000000,-1.0200211
2960000000,-1.0191118
2961000000,-1.0187654
2962000000,-1.0222584
2963000000,-1.0516479
2964000000,-1.0566692
2965000000,-1.0511289
2966000000,-1.0652723
2967000000,-1.0811119
2968000000,-1.0692754
2969000000,-1.0588009
2970000000,-1.0694468
2971000000,-1.057691
2972000000,-1.0593997
2973000000,-1.0669361
2974000000,-1.0503987
2975000000,-1.0391157
2976000000,-1.0307933
2977000000,-1.0424947
2978000000,-1.0328699
2979000000,-1.0256863
2980000000,-1.0382178
2981000000,-1.0196395
2982000000,-1.0117314
2983000000,-1.0322316
2984000000,-1.0250837
2985000000,-1.0173148
2986000000,-1.02429
2987000000,-1.020461
2988000000,-1.0189939
2989000000,-1.0145086
2990000000,-1.0119246
2991000000,-1.0140201
2992000000,-1.0234362
2993000000,-1.0046549
2994000000,-1.0036895
2995000000,-1.0311357
2996000000,-1.0227046
2997000000,-1.0421392
2998000000,-1.0224975
2999000000,-1.0279433
3000000000,-1.0632179
3001000000,-1.0543007
3002000000,-1.054062
3003000000,-1.0478998
3004000000,-1.0686429
3005000000,-1.0717875
3006000000,-1.0754225
3007000000,-1.0976828
3008000000,-1.1060162
3009000000,-1.1244705
3010000000,-1.115894
3011000000,-1.1052222
3012000000,-1.1036788
3013000000,-1.1167216
3014000000,-1.1175783
3015000000,-1.1152583
3016000000,-1.1159464
3017000000,-1.1374512
3018000000,-1.1117061
3019000000,-1.1233523
3020000000,-1.1562306
3021000000,-1.1501645
3022000000,-1.1565564
3023000000,-1.1569602
3024000000,-1.172292
3025000000,-1.1652207
3026000000,-1.1595911
3027000000,-1.1669043
3028000000,-1.1707921
3029000000,-1.1678226
3030000000,-1.188526
3031000000,-1.1725996
3032000000,-1.1765054
3033000000,-1.1834857
3034000000,-1.1964842
3035000000,-1.2015125
3036000000,-1.2143124
3037000000,-1.2110487
3038000000,-1.2214563
3039000000,-1.2344915
3040000000,-1.2448635
3041000000,-1.2849922
3042000000,-1.2706956
3043000000,-1.3011308
3044000000,-1.2874386
3045000000,-1.3112421
3046000000,-1.3344563
3047000000,-1.3412182
3048000000,-1.3527209
3049000000,-1.3518931
3050000000,-1.377158
3051000000,-1.3548878
3052000000,-1.3939548
3053000000,-1.375126
3054000000,-1.3751813
3055000000,-1.3980809
3056000000,-1.391113
3057000000,-1.4015529
3058000000,-1.4234861
3059000000,-1.4369521
3060000000,-1.4394374
3061000000,-1.4312412
3062000000,-1.467212
3063000000,-1.4814024
3064000000,-1.4729332
3065000000,-1.4706576
3066000000,-1.4993036
3067000000,-1.5131048
3068000000,-1.5124116
3069000000,-1.5187988
3070000000,-1.528707
3071000000,-1.5352163
3072000000,-1.5494012
3073000000,-1.5619619
3074000000,-1.5825881
3075000000,-1.5984939
3076000000,-1.5861663
3077000000,-1.6198097
3078000000,-1.6437671
3079000000,-1.6432731
3080000000,-1.6701967
3081000000,-1.6722239
3082000000,-1.6949555
3083000000,-1.7202696
3084000000,-1.721646
3085000000,-1.7479073
3086000000,-1.7632633
3087000000,-1.7611169
3088000000,-1.785123
3089000000,-1.7929072
3090000000,-1.7948215
3091000000,-1.8082986
3092000000,-1.8195019
3093000000,-1.8379747
3094000000,-1.8391535
3095000000,-1.8651617
3096000000,-1.8447227
3097000000,-1.8643887
3098000000,-1.8711714
3099000000,-1.8624228
3100000000,-1.8845322
3101000000,-1.8817341
3102000000,-1.8725349
3103000000,-1.882866
3104000000,-1.9049548
3105000000,-1.9028153
3106000000,-1.902607
3107000000,-1.9115695
3108000000,-1.9169106
3109000000,-1.9126337
3110000000,-1.926205
3111000000,-1.9270731
3112000000,-1.9486145
3113000000,-1.9407629
3114000000,-1.9693292
3115000000,-1.9703221
3116000000,-1.9807432
3117000000,-1.9792846
3118000000,-1.9879006
3119000000,-1.9971364
3120000000,-2.0174363
3121000000,-2.0300775
3122000000,-2.0586672
3123000000,-2.0336924
3124000000,-2.0704448
3125000000,-2.0457339
3126000000,-2.0938363
3127000000,-2.1021426
3128000000,-2.1412845
3129000000,-2.1161659
3130000000,-2.1474385
3131000000,-2.182044
3132000000,-2.2063246
3133000000,-2.2153404
3134000000,-2.2517025
3135000000,-2.2566319
3136000000,-2.2515063
3137000000,-2.2790384
3138000000,-2.2741919
3139000000,-2.2863121
3140000000,-2.2953892
3141000000,-2.2932532
3142000000,-2.3024416
3143000000,-2.3147957
3144000000,-2.3214087
3145000000,-2.3386765
3146000000,-2.3469534
3147000000,-2.3438423
3148000000,-2.3542242
3149000000,-2.3511112
3150000000,-2.3613892
3151000000,-2.3834307
3152000000,-2.3900261
3153000000,-2.4061751
3154000000,-2.4188125
3155000000,-2.4398811
3156000000,-2.4349861
3157000000,-2.4513617
3158000000,-2.4710419
3159000000,-2.4793992
3160000000,-2.4656112
3161000000,-2.4949551
3162000000,-2.5154519
3163000000,-2.5141516
3164000000,-2.5280762
3165000000,-2.5420744
3166000000,-2.5895827
3167000000,-2.5792086
3168000000,-2.6408243
3169000000,-2.6530292
3170000000,-2.6663578
3171000000,-2.69204
3172000000,-2.7124288
3173000000,-2.748904
3174000000,-2.7586906
3175000000,-2.7567477
3176000000,-2.8227179
3177000000,-2.8256183
3178000000,-2.8359256
3179000000,-2.8517265
3180000000,-2.8697019
3181000000,-2.8702216
3182000000,-2.899812
3183000000,-2.8864667
3184000000,-2.9076581
3185000000,-2.915813
3186000000,-2.9335785
3187000000,-2.9479542
3188000000,-2.9547832
3189000000,-2.9407136
3190000000,-2.9492631
3191000000,-2.9921134
3192000000,-2.9692488
3193000000,-3.0197403
3194000000,-3.0020843
3195000000,-3.0381267
3196000000,-3.0559337
3197000000,-3.085881
3198000000,-3.1062698
3199000000,-3.1047475
3200000000,-3.1231947
3201000000,-3.1549244
3202000000,-3.1758256
3203000000,-3.146826
3204000000,-3.1815176
3205000000,-3.1993387
3206000000,-3.215456
3207000000,-3.2462699
3208000000,-3.2542629
3209000000,-3.2715845
3210000000,-3.292371
3211000000,-3.3119881
3212000000,-3.321389
3213000000,-3.3590112
3214000000,-3.3645816
3215000000,-3.3785596
3216000000,-3.3776913
3217000000,-3.3992162
3218000000,-3.4057252
3219000000,-3.4221683
3220000000,-3.4237528
3221000000,-3.4539578
3222000000,-3.4495609
3223000000,-3.4927986
3224000000,-3.4788704
3225000000,-3.470628
3226000000,-3.5050495
3227000000,-3.5090733
3228000000,-3.5409031
3229000000,-3.5351391
3230000000,-3.5410228
3231000000,-3.5504894
3232000000,-3.5697539
3233000000,-3.6001894
3234000000,-3.5906773
3235000000,-3.5843532
3236000000,-3.597609
3237000000,-3.6239119
3238000000,-3.6197276
3239000000,-3.6525428
3240000000,-3.6570768
3241000000,-3.6798489
3242000000,-3.6948843
3243000000,-3.7052774
3244000000,-3.7372487
3245000000,-3.7442429
3246000000,-3.7865028
3247000000,-3.7944765
3248000000,-3.8115671
3249000000,-3.8302779
3250000000,-3.8407404
3251000000,-3.8596017
3252000000,-3.8655963
3253000000,-3.8971961
3254000000,-3.9183774
3255000000,-3.928005
3256000000,-3.9640982
3257000000,-3.989012
3258000000,-4.0293875
3259000000,-4.0422993
3260000000,-4.0681558
3261000000,-4.0934763
3262000000,-4.0918927
3263000000,-4.1292481
3264000000,-4.1539302
3265000000,-4.1564798
3266000000,-4.1731129
3267000000,-4.1870894
3268000000,-4.1860714
3269000000,-4.2366023
3270000000,-4.2456608
3271000000,-4.2679744
3272000000,-4.2905631
3273000000,-4.3342776
3274000000,-4.3444362
3275000000,-4.3815298
3276000000,-4.403583
3277000000,-4.4392629
3278000000,-4.4671092
3279000000,-4.4795251
3280000000,-4.5017042
3281000000,-4.5258317
3282000000,-4.5657258
3283000000,-4.6089139
3284000000,-4.6223469
3285000000,-4.6441984
3286000000,-4.6669221
3287000000,-4.6878581
3288000000,-4.6947527
3289000000,-4.7194495
3290000000,-4.7370081
3291000000,-4.7318578
3292000000,-4.7311225
3293000000,-4.7929635
3294000000,-4.7915773
3295000000,-4.836803
3296000000,-4.8422613
3297000000,-4.872436
3298000000,-4.8962584
3299000000,-4.9149337
3300000000,-4.933784
3301000000,-4.9388313
3302000000,-4.9604974
3303000000,-4.9727182
3304000000,-5.0153432
3305000000,-4.9821973
3306000000,-5.0485759
3307000000,-5.0527039
3308000000,-5.0514436
3309000000,-5.0374618
3310000000,-5.0313902
3311000000,-5.0562539
3312000000,-5.0426884
3313000000,-5.0554662
3314000000,-5.067883
3315000000,-5.0868988
3316000000,-5.0862861
3317000000,-5.1062117
3318000000,-5.1122026
3319000000,-5.1634831
3320000000,-5.1404819
3321000000,-5.1872244
3322000000,-5.1995144
3323000000,-5.2200155
3324000000,-5.2626548
3325000000,-5.267417
3326000000,-5.3095307
3327000000,-5.2851877
3328000000,-5.3170652
3329000000,-5.3242745
3330000000,-5.3378239
3331000000,-5.3267622
3332000000,-5.3583221
3333000000,-5.3505926
3334000000,-5.3404474
3335000000,-5.4057417
3336000000,-5.3936534
3337000000,-5.4246879
3338000000,-5.4202361
3339000000,-5.4341226
3340000000,-5.448668
3341000000,-5.4812851
3342000000,-5.5192294
3343000000,-5.5097699
3344000000,-5.5241375
3345000000,-5.5244293
3346000000,-5.5576377
3347000000,-5.5258684
3348000000,-5.5742755
3349000000,-5.5369811
3350000000,-5.5573859
3351000000,-5.5530558
3352000000,-5.5468554
3353000000,-5.5822082
3354000000,-5.5809369
3355000000,-5.6129313
3356000000,-5.6148844
3357000000,-5.6197023
3358000000,-5.6210337
3359000000,-5.6413965
3360000000,-5.677
3361000000,-5.7003107
3362000000,-5.7113338
3363000000,-5.728353
3364000000,-5.7441387
3365000000,-5.7423649
3366000000,-5.7877498
3367000000,-5.830287
3368000000,-5.8553262
3369000000,-5.8546262
3370000000,-5.8809266
3371000000,-5.9311805
3372000000,-5.9568982
3373000000,-5.9766359
3374000000,-6.0107293
3375000000,-6.0330048
3376000000,-6.0381107
3377000000,-6.0883365
3378000000,-6.0964603
3379000000,-6.1216106
3380000000,-6.126265
3381000000,-6.1238666
3382000000,-6.1826081
3383000000,-6.1925273
3384000000,-6.1992888
3385000000,-6.201273
3386000000,-6.192039
3387000000,-6.1920547
3388000000,-6.1891289
3389000000,-6.2314396
3390000000,-6.2097592
3391000000,-6.2267394
3392000000,-6.2351022
3393000000,-6.2730346
3394000000,-6.2964315
3395000000,-6.3109479
3396000000,-6.3247776
3397000000,-6.3380518
3398000000,-6.3704877
3399000000,-6.3996692
3400000000,-6.4317198
3401000000,-6.455924
3402000000,-6.4689298
3403000000,-6.5316892
3404000000,-6.5602303
3405000000,-6.5783811
3406000000,-6.5951772
3407000000,-6.6136217
3408000000,-6.6571183
3409000000,-6.6859503
3410000000,-6.6841016
3411000000,-6.7577748
3412000000,-6.7431259
3413000000,-6.8112502
3414000000,-6.8154573
3415000000,-6.8784184
3416000000,-6.8724861
3417000000,-6.9303808
3418000000,-6.9534211
3419000000,-6.9588428
3420000000,-6.9929705
3421000000,-6.9706931
3422000000,-6.9951553
3423000000,-6.9989786
3424000000,-7.0165067
3425000000,-7.0335231
3426000000,-7.0276041
3427000000,-7.0737057
3428000000,-7.1123118
3429000000,-7.0996985
3430000000,-7.1025724
3431000000,-7.1501393
3432000000,-7.1611958
3433000000,-7.2124705
3434000000,-7.1879077
3435000000,-7.2194219
3436000000,-7.2516956
3437000000,-7.2355156
3438000000,-7.2755632
3439000000,-7.3097434
3440000000,-7.3199339
3441000000,-7.3629222
3442000000,-7.3698769
3443000000,-7.3765435
3444000000,-7.4105682
3445000000,-7.4348001
3446000000,-7.4731574
3447000000,-7.4898582
3448000000,-7.51583
3449000000,-7.5257249
3450000000,-7.5742416
3451000000,-7.613359
3452000000,-7.6177197
3453000000,-7.6474552
3454000000,-7.7273846
3455000000,-7.7211757
3456000000,-7.7241526
3457000000,-7.7920027
3458000000,-7.8019185
3459000000,-7.8048348
3460000000,-7.8488979
3461000000,-7.8823071
3462000000,-7.8975911
3463000000,-7.8970447
3464000000,-7.9391475
3465000000,-7.9553347
3466000000,-7.9877644
3467000000,-7.9862294
3468000000,-8.0133362
3469000000,-8.0223627
3470000000,-8.0229549
3471000000,-8.0419273
3472000000,-8.0545616
3473000000,-8.0596819
3474000000,-8.0807419
3475000000,-8.0917063
3476000000,-8.1231794
3477000000,-8.1264534
3478000000,-8.1404781
3479000000,-8.1707382
3480000000,-8.1850805
3481000000,-8.2121906
3482000000,-8.2178564
3483000000,-8.2986212
3484000000,-8.2911654
3485000000,-8.3103046
3486000000,-8.3458881
3487000000,-8.3593407
3488000000,-8.4166822
3489000000,-8.414691
3490000000,-8.4862642
3491000000,-8.4851961
3492000000,-8.5210152
3493000000,-8.5314283
3494000000,-8.5570726
3495000000,-8.6268463
3496000000,-8.6124449
3497000000,-8.640954
3498000000,-8.6541166
3499000000,-8.7104864
3500000000,-8.7465563
3501000000,-8.7712412
3502000000,-8.7914057
3503000000,-8.8101368
3504000000,-8.8592653
3505000000,-8.8420668
3506000000,-8.8872175
3507000000,-8.9028406
3508000000,-8.9443331
3509000000,-8.9357834
3510000000,-8.9627342
3511000000,-8.9342117
3512000000,-8.9908972
3513000000,-8.9577179
3514000000,-8.9802666
3515000000,-8.967329
3516000000,-8.973299
3517000000,-8.978157
3518000000,-8.9800606
3519000000,-8.9966469
3520000000,-9.0321198
3521000000,-9.0176401
3522000000,-9.0398111
3523000000,-9.0604982
3524000000,-9.1019583
3525000000,-9.1189957
3526000000,-9.1455622
3527000000,-9.187602
3528000000,-9.2628365
3529000000,-9.2809858
3530000000,-9.3275461
3531000000,-9.3551512
3532000000,-9.3700237
3533000000,-9.4158506
3534000000,-9.4290695
3535000000,-9.4607067
3536000000,-9.4433527
3537000000,-9.5237665
3538000000,-9.5664167
3539000000,-9.612709
3540000000,-9.6098709
3541000000,-9.6657553
3542000000,-9.665554
3543000000,-9.6810312
3544000000,-9.7244062
3545000000,-9.7526016
3546000000,-9.7772408
3547000000,-9.7513952
3548000000,-9.8157587
3549000000,-9.8372536
3550000000,-9.8435974
3551000000,-9.8833714
3552000000,-9.8804617
3553000000,-9.9218807
3554000000,-9.9178553
3555000000,-9.9321461
3556000000,-9.9599915
3557000000,-9.9735365
3558000000,-9.9620237
3559000000,-10.007328
3560000000,-9.9956369
3561000000,-10.02702
3562000000,-10.034177
3563000000,-10.005924
3564000000,-10.045995
3565000000,-10.055838
3566000000,-10.06239
3567000000,-10.084612
3568000000,-10.076883
3569000000,-10.098635
3570000000,-10.110528
3571000000,-10.164751
3572000000,-10.166948
3573000000,-10.215512
3574000000,-10.2564
3575000000,-10.260956
3576000000,-10.259244
3577000000,-10.30083
3578000000,-10.307138
3579000000,-10.33604
3580000000,-10.340269
3581000000,-10.374476
3582000000,-10.383693
3583000000,-10.365942
3584000000,-10.36723
3585000000,-10.434853
3586000000,-10.426611
3587000000,-10.42133
3588000000,-10.4503
3589000000,-10.451854
3590000000,-10.479028
3591000000,-10.502035
3592000000,-10.517043
3593000000,-10.51502
3594000000,-10.591334
3595000000,-10.626158
3596000000,-10.592833
3597000000,-10.66505
3598000000,-10.689948
3599000000,-10.712095
3600000000,-10.745465
3601000000,-10.77192
3602000000,-10.800508
3603000000,-10.811378
3604000000,-10.801737
3605000000,-10.824078
3606000000,-10.877873
3607000000,-10.900923
3608000000,-10.953649
3609000000,-10.940619
3610000000,-10.92385
3611000000,-10.983616
3612000000,-11.004157
3613000000,-11.035264
3614000000,-11.0928
3615000000,-11.098213
3616000000,-11.130939
3617000000,-11.145909
3618000000,-11.173588
3619000000,-11.242297
3620000000,-11.20646
3621000000,-11.238083
3622000000,-11.273601
3623000000,-11.31949
3624000000,-11.351108
3625000000,-11.32559
3626000000,-11.335471
3627000000,-11.353843
3628000000,-11.331175
3629000000,-11.300515
3630000000,-11.297541
3631000000,-11.32655
3632000000,-11.277431
3633000000,-11.325912
3634000000,-11.30722
3635000000,-11.297916
3636000000,-11.329086
3637000000,-11.381851
3638000000,-11.377868
3639000000,-11.392342
3640000000,-11.401557
3641000000,-11.469123
3642000000,-11.457323
3643000000,-11.553618
3644000000,-11.552916
3645000000,-11.547836
3646000000,-11.567022
3647000000,-11.623595
3648000000,-11.667778
3649000000,-11.721836
3650000000,-11.740779
3651000000,-11.813744
3652000000,-11.827332
3653000000,-11.860746
3654000000,-11.896017
3655000000,-11.91715
3656000000,-11.994128
3657000000,-12.029705
3658000000,-12.017704
3659000000,-12.06182
3660000000,-12.085798
3661000000,-12.091716
3662000000,-12.121113
3663000000,-12.160674
3664000000,-12.113402
3665000000,-12.141813
3666000000,-12.123601
3667000000,-12.098661
3668000000,-12.153746
3669000000,-12.167507
3670000000,-12.136739
3671000000,-12.139139
3672000000,-12.149891
3673000000,-12.178219
3674000000,-12.179768
3675000000,-12.18201
3676000000,-12.192862
3677000000,-12.195001
3678000000,-12.207898
3679000000,-12.221936
3680000000,-12.18611
3681000000,-12.190982
3682000000,-12.146197
3683000000,-12.194174
3684000000,-12.170832
3685000000,-12.120487
3686000000,-12.093729
3687000000,-12.104133
3688000000,-12.10253
3689000000,-12.094155
3690000000,-12.15048
3691000000,-12.12361
3692000000,-12.153496
3693000000,-12.172911
3694000000,-12.191418
3695000000,-12.188251
3696000000,-12.234642
3697000000,-12.251698
3698000000,-12.221435
3699000000,-12.231509
3700000000,-12.274051
3701000000,-12.344332
3702000000,-12.297188
3703000000,-12.351162
3704000000,-12.397873
3705000000,-12.380278
3706000000,-12.429781
3707000000,-12.394478
3708000000,-12.441383
3709000000,-12.45332
3710000000,-12.435696
3711000000,-12.415868
3712000000,-12.424581
3713000000,-12.414677
3714000000,-12.473091
3715000000,-12.47759
3716000000,-12.403953
3717000000,-12.44515
3718000000,-12.424781
3719000000,-12.442135
3720000000,-12.401983
3721000000,-12.441059
3722000000,-12.412582
3723000000,-12.435319
3724000000,-12.446694
3725000000,-12.457514
3726000000,-12.436653
3727000000,-12.457109
3728000000,-12.443555
3729000000,-12.521657
3730000000,-12.465768
3731000000,-12.480028
3732000000,-12.497725
3733000000,-12.451974
3734000000,-12.481266
3735000000,-12.414293
3736000000,-12.459903
3737000000,-12.422281
3738000000,-12.417581
3739000000,-12.448656
3740000000,-12.402588
3741000000,-12.447921
3742000000,-12.450744
3743000000,-12.444514
3744000000,-12.432363
3745000000,-12.468771
3746000000,-12.449418
3747000000,-12.498577
3748000000,-12.443016
3749000000,-12.41921
3750000000,-12.449574
3751000000,-12.374946
3752000000,-12.401285
3753000000,-12.331663
3754000000,-12.334727
3755000000,-12.313894
3756000000,-12.308598
3757000000,-12.271473
3758000000,-12.21039
3759000000,-12.218802
3760000000,-12.221361
3761000000,-12.195525
3762000000,-12.176551
3763000000,-12.176261
3764000000,-12.146029
3765000000,-12.188498
3766000000,-12.175232
3767000000,-12.184539
3768000000,-12.186454
3769000000,-12.192171
3770000000,-12.184749
3771000000,-12.181101
3772000000,-12.186592
3773000000,-12.177067
3774000000,-12.237476
3775000000,-12.251165
3776000000,-12.278062
3777000000,-12.344546
3778000000,-12.331918
3779000000,-12.331776
3780000000,-12.356823
3781000000,-12.357458
3782000000,-12.403795
3783000000,-12.39695
3784000000,-12.445521
3785000000,-12.437551
3786000000,-12.514518
3787000000,-12.458835
3788000000,-12.522381
3789000000,-12.538016
3790000000,-12.541994
3791000000,-12.516962
3792000000,-12.548516
3793000000,-12.536061
3794000000,-12.537853
3795000000,-12.514739
3796000000,-12.521398
3797000000,-12.516721
3798000000,-12.505975
3799000000,-12.508533
3800000000,-12.511018
3801000000,-12.529371
3802000000,-12.493334
3803000000,-12.502053
3804000000,-12.474621
3805000000,-12.474214
3806000000,-12.484192
3807000000,-12.461808
3808000000,-12.460242
3809000000,-12.407376
