!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 14:00:43
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1000000000,0.90348148,-0.61135942
1001000000,0.9000448,-0.61242902
1002000000,0.8998307,-0.61541206
1003000000,0.89794314,-0.61394399
1004000000,0.89825308,-0.61779606
1005000000,0.89755028,-0.61812258
1006000000,0.89702022,-0.61875886
1007000000,0.89498985,-0.61915648
1008000000,0.89467376,-0.61783755
1009000000,0.89202321,-0.61969948
1010000000,0.89222163,-0.6199016
1011000000,0.88997328,-0.62245184
1012000000,0.8918373,-0.62344378
1013000000,0.8913675,-0.62202817
1014000000,0.88943458,-0.62513995
1015000000,0.88745064,-0.6278072
1016000000,0.88639474,-0.62724775
1017000000,0.88447779,-0.62830317
1018000000,0.88007021,-0.62919116
1019000000,0.8792761,-0.63195825
1020000000,0.8785882,-0.62957984
1021000000,0.87687916,-0.62860459
1022000000,0.87409335,-0.63070679
1023000000,0.87346512,-0.62907523
1024000000,0.87058079,-0.62886459
1025000000,0.86852485,-0.62900788
1026000000,0.86838287,-0.6299836
1027000000,0.86568165,-0.6328311
1028000000,0.86595643,-0.63075197
1029000000,0.86427128,-0.63158947
1030000000,0.86357957,-0.63203365
1031000000,0.86270428,-0.6328603
1032000000,0.85856968,-0.63215244
1033000000,0.85683161,-0.63248968
1034000000,0.85635704,-0.63302898
1035000000,0.85299414,-0.63379824
1036000000,0.85478228,-0.63311052
1037000000,0.85199058,-0.63211823
1038000000,0.84780639,-0.63272887
1039000000,0.84468347,-0.6329177
1040000000,0.84757698,-0.63186181
1041000000,0.84367448,-0.63505679
1042000000,0.84286934,-0.63558346
1043000000,0.84113562,-0.6335507
1044000000,0.8393603,-0.63377804
1045000000,0.83960891,-0.63261956
1046000000,0.83726466,-0.6326372
1047000000,0.83778292,-0.62997741
1048000000,0.83476388,-0.63365287
1049000000,0.83407307,-0.63107181
1050000000,0.8332938,-0.63328362
1051000000,0.8320241,-0.632173
1052000000,0.83031636,-0.63556045
1053000000,0.82904756,-0.63311797
1054000000,0.82634079,-0.63366389
1055000000,0.82602304,-0.63399297
1056000000,0.82375324,-0.63352764
1057000000,0.82204127,-0.63333911
1058000000,0.82109284,-0.63389844
1059000000,0.8202486,-0.63176316
1060000000,0.81955189,-0.63119704
1061000000,0.81845886,-0.63065588
1062000000,0.81667405,-0.63199264
1063000000,0.81585699,-0.63066
1064000000,0.81396526,-0.63195997
1065000000,0.81297618,-0.62798887
1066000000,0.81276983,-0.62815291
1067000000,0.81048322,-0.62809962
1068000000,0.80803221,-0.62928075
1069000000,0.8077805,-0.62755197
1070000000,0.80533391,-0.62863982
1071000000,0.80555654,-0.62652725
1072000000,0.80445176,-0.62823486
1073000000,0.80280727,-0.62583905
1074000000,0.80319059,-0.62572038
1075000000,0.80188596,-0.62559462
1076000000,0.79865253,-0.62361544
1077000000,0.79887611,-0.62475514
1078000000,0.79941201,-0.62159991
1079000000,0.79793483,-0.62214059
1080000000,0.79839408,-0.62209582
1081000000,0.79565316,-0.62136352
1082000000,0.7966069,-0.62272924
1083000000,0.79561019,-0.62305433
1084000000,0.79393268,-0.62052143
1085000000,0.79525065,-0.62228745
1086000000,0.79596782,-0.62181294
1087000000,0.79240352,-0.62116504
1088000000,0.79282844,-0.6218605
1089000000,0.79295683,-0.62065607
1090000000,0.79182082,-0.62335593
1091000000,0.79144752,-0.62144828
1092000000,0.7910763,-0.62158829
1093000000,0.78725171,-0.6224708
1094000000,0.78896374,-0.62092686
1095000000,0.78542119,-0.62102926
1096000000,0.78779626,-0.61951059
1097000000,0.7860561,-0.62169802
1098000000,0.78436357,-0.62209028
1099000000,0.78397042,-0.62216848
1100000000,0.78206259,-0.62035102
1101000000,0.78336614,-0.62053698
1102000000,0.78191811,-0.62213004
1103000000,0.78023732,-0.620619
1104000000,0.78030676,-0.61980009
1105000000,0.78111595,-0.61862081
1106000000,0.78196234,-0.61858934
1107000000,0.77929103,-0.62075251
1108000000,0.78008378,-0.62129116
1109000000,0.77934223,-0.61959356
1110000000,0.77732521,-0.62124717
1111000000,0.77782845,-0.62097013
1112000000,0.7792775,-0.6199671
1113000000,0.77675545,-0.62091798
1114000000,0.77776217,-0.62116987
1115000000,0.77778441,-0.61989713
1116000000,0.77590305,-0.62094486
1117000000,0.77696484,-0.62017632
1118000000,0.77452314,-0.62205595
1119000000,0.77509391,-0.61977023
1120000000,0.77445149,-0.62195122
1121000000,0.77582008,-0.62174618
1122000000,0.77578223,-0.62181169
1123000000,0.77478802,-0.62344521
1124000000,0.773444,-0.6240499
1125000000,0.77326447,-0.62346584
1126000000,0.77167326,-0.62496686
1127000000,0.77354252,-0.62859112
1128000000,0.77047569,-0.62869078
1129000000,0.77221984,-0.62631005
1130000000,0.77189934,-0.62858778
1131000000,0.76826262,-0.6318379
1132000000,0.76980126,-0.63094938
1133000000,0.76906556,-0.63115937
1134000000,0.7672658,-0.63319308
1135000000,0.76603389,-0.6335026
1136000000,0.76396054,-0.63413006
1137000000,0.76275903,-0.63380033
1138000000,0.76542187,-0.63663876
1139000000,0.76115733,-0.63494802
1140000000,0.76149893,-0.63777858
1141000000,0.76065046,-0.63565791
1142000000,0.75976801,-0.64227533
1143000000,0.75865299,-0.63970655
1144000000,0.75674361,-0.64251035
1145000000,0.75738817,-0.6423322
1146000000,0.75635797,-0.64379883
1147000000,0.7534405,-0.64307445
1148000000,0.75397468,-0.64484477
1149000000,0.75170362,-0.64636576
1150000000,0.74979478,-0.64827222
1151000000,0.747504,-0.64676756
1152000000,0.7486611,-0.65064412
1153000000,0.74655622,-0.64967352
1154000000,0.7432003,-0.65330553
1155000000,0.74162126,-0.65151042
1156000000,0.74211788,-0.65317094
1157000000,0.7392692,-0.65241849
1158000000,0.73842454,-0.65294337
1159000000,0.73239881,-0.65367669
1160000000,0.73375869,-0.65367043
1161000000,0.73212993,-0.65377569
1162000000,0.7303924,-0.65329969
1163000000,0.72781634,-0.65388501
1164000000,0.72621924,-0.65405047
1165000000,0.72287017,-0.65463239
1166000000,0.72300845,-0.65203333
1167000000,0.72085112,-0.65430725
1168000000,0.72105473,-0.65204799
1169000000,0.71955514,-0.65352595
1170000000,0.71859312,-0.6531319
1171000000,0.71730125,-0.65276605
1172000000,0.71544892,-0.65125573
1173000000,0.7112897,-0.65249306
1174000000,0.71497977,-0.65125233
1175000000,0.7122618,-0.65353435
1176000000,0.71050501,-0.65012616
1177000000,0.70935017,-0.65160739
1178000000,0.70793205,-0.65230709
1179000000,0.70640129,-0.65206271
1180000000,0.70688742,-0.65218568
1181000000,0.70534736,-0.65293443
1182000000,0.70427257,-0.65223855
1183000000,0.70172727,-0.65168792
1184000000,0.70150059,-0.65198988
1185000000,0.70246011,-0.65507895
1186000000,0.69923198,-0.65298957
1187000000,0.6979267,-0.6569497
1188000000,0.69685209,-0.65623879
1189000000,0.69764435,-0.65718687
1190000000,0.69437194,-0.65818894
1191000000,0.69435126,-0.65878725
1192000000,0.6923244,-0.65839636
1193000000,0.69025296,-0.66174352
1194000000,0.68561268,-0.66304702
1195000000,0.68397856,-0.6636067
1196000000,0.68438238,-0.66483784
1197000000,0.68222553,-0.66475075
1198000000,0.68131524,-0.66516197
1199000000,0.67812967,-0.66489273
1200000000,0.67696351,-0.66588247
1201000000,0.6758545,-0.667454
1202000000,0.67256832,-0.66659319
1203000000,0.67039078,-0.6669125
1204000000,0.6689505,-0.66520983
1205000000,0.6667816,-0.66727453
1206000000,0.66276038,-0.66796452
1207000000,0.66538483,-0.66774178
1208000000,0.66160685,-0.66752028
1209000000,0.66201705,-0.67028826
1210000000,0.66066182,-0.66689676
1211000000,0.65780026,-0.66864318
1212000000,0.65444404,-0.66899431
1213000000,0.65680689,-0.67064816
1214000000,0.65193659,-0.67042661
1215000000,0.65018511,-0.66996545
1216000000,0.6487121,-0.67062777
1217000000,0.64712882,-0.67029071
1218000000,0.64655334,-0.66973668
1219000000,0.64387542,-0.67058045
1220000000,0.6433301,-0.67120063
1221000000,0.64110237,-0.66997373
1222000000,0.64128804,-0.67023635
1223000000,0.63928831,-0.67036837
1224000000,0.63672483,-0.67082393
1225000000,0.63638324,-0.66951054
1226000000,0.63506675,-0.67027789
1227000000,0.63342482,-0.66921639
1228000000,0.63135737,-0.67003149
1229000000,0.63141495,-0.6700362
1230000000,0.63123763,-0.67011011
1231000000,0.62880278,-0.67004138
1232000000,0.62699109,-0.67076343
1233000000,0.62674451,-0.6687097
1234000000,0.62477601,-0.67215472
1235000000,0.62352514,-0.67108697
1236000000,0.62350917,-0.67305416
1237000000,0.62043244,-0.67441517
1238000000,0.6189959,-0.67362529
1239000000,0.61657941,-0.67360789
1240000000,0.61474282,-0.67429507
1241000000,0.61188501,-0.6720072
1242000000,0.61095643,-0.67763454
1243000000,0.60832012,-0.67582572
1244000000,0.60635442,-0.67541492
1245000000,0.6054551,-0.67572916
1246000000,0.60307008,-0.67968005
1247000000,0.60040754,-0.67611665
1248000000,0.59981352,-0.67550695
1249000000,0.59703636,-0.67546332
1250000000,0.59423912,-0.67637539
1251000000,0.5902223,-0.67815953
1252000000,0.5893175,-0.67841655
1253000000,0.58832306,-0.67725301
1254000000,0.58741164,-0.68015832
1255000000,0.5858463,-0.67848229
1256000000,0.58403146,-0.68206042
1257000000,0.5809269,-0.68072742
1258000000,0.57966721,-0.67762619
1259000000,0.57821769,-0.6801244
1260000000,0.57546914,-0.68149841
1261000000,0.57318974,-0.68035787
1262000000,0.57223958,-0.6785987
1263000000,0.56812781,-0.67911988
1264000000,0.56737179,-0.6813584
