!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 13:51:16
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1171000000,0.91940612,-0.47517368
1172000000,0.91743726,-0.47396013
1173000000,0.91755348,-0.4740057
1174000000,0.91747433,-0.47451699
1175000000,0.91823781,-0.47563514
1176000000,0.9165628,-0.47380197
1177000000,0.9159106,-0.47241309
1178000000,0.91672873,-0.47530356
1179000000,0.91482252,-0.47478637
1180000000,0.91589546,-0.47327855
1181000000,0.91665214,-0.47532535
1182000000,0.91599101,-0.47470227
1183000000,0.91301477,-0.47605166
1184000000,0.91354609,-0.47313207
1185000000,0.91699958,-0.47583511
1186000000,0.91315788,-0.47689593
1187000000,0.91360116,-0.47809705
1188000000,0.91155314,-0.47729647
1189000000,0.91369605,-0.47758707
1190000000,0.91278303,-0.4795236
1191000000,0.91271973,-0.47962385
1192000000,0.91204327,-0.48068932
1193000000,0.91333365,-0.48121819
1194000000,0.90970427,-0.48415935
1195000000,0.91014981,-0.48290044
1196000000,0.90944552,-0.48597115
1197000000,0.9083727,-0.4842855
1198000000,0.90828848,-0.48559219
1199000000,0.90630883,-0.48531565
1200000000,0.90683675,-0.48713735
1201000000,0.9057731,-0.48734713
1202000000,0.90179938,-0.48763427
1203000000,0.90293008,-0.48642251
1204000000,0.90251976,-0.48582172
1205000000,0.90086514,-0.48809984
1206000000,0.89904898,-0.48913026
1207000000,0.90019661,-0.48699611
1208000000,0.8978864,-0.48888275
1209000000,0.89897072,-0.48765534
1210000000,0.89885062,-0.48897773
1211000000,0.89799345,-0.48867464
1212000000,0.89616477,-0.49013981
1213000000,0.89758724,-0.48995808
1214000000,0.89412981,-0.49107978
1215000000,0.89503175,-0.49083209
1216000000,0.89312541,-0.49119639
1217000000,0.8935492,-0.49099445
1218000000,0.89146006,-0.49259296
1219000000,0.89021486,-0.4903453
1220000000,0.88977206,-0.49299079
1221000000,0.88988131,-0.49172413
1222000000,0.88807923,-0.49217647
1223000000,0.88781756,-0.49136025
1224000000,0.88640213,-0.4924528
1225000000,0.88815373,-0.49334875
1226000000,0.88617378,-0.49320894
1227000000,0.88458633,-0.49232015
1228000000,0.88442016,-0.49226248
1229000000,0.88516432,-0.49216345
1230000000,0.8871156,-0.49182808
1231000000,0.88346285,-0.49197805
1232000000,0.8837415,-0.49297366
1233000000,0.88290763,-0.49270588
1234000000,0.88290507,-0.4940384
1235000000,0.88206023,-0.49405479
1236000000,0.88474089,-0.49423349
1237000000,0.88151866,-0.49573028
1238000000,0.87991852,-0.49574417
1239000000,0.88008857,-0.49654832
1240000000,0.87852436,-0.49516585
1241000000,0.87725991,-0.49411911
1242000000,0.87895775,-0.49838486
1243000000,0.87841219,-0.4965432
1244000000,0.87507677,-0.49743345
1245000000,0.87557274,-0.49616241
1246000000,0.87404013,-0.49990967
1247000000,0.87452471,-0.49792433
1248000000,0.87344337,-0.49855316
1249000000,0.87333274,-0.49935243
1250000000,0.87095594,-0.4999322
1251000000,0.86862051,-0.50199491
1252000000,0.86919534,-0.50096709
1253000000,0.86890894,-0.50023377
1254000000,0.86755836,-0.50428039
1255000000,0.86972702,-0.50106108
1256000000,0.86532307,-0.50371385
1257000000,0.86695927,-0.50268525
1258000000,0.86579245,-0.50207043
1259000000,0.86617774,-0.50285959
1260000000,0.86438745,-0.50441945
1261000000,0.86326051,-0.50515932
1262000000,0.86385107,-0.50251615
1263000000,0.85899055,-0.5045554
1264000000,0.86166209,-0.5065456
1265000000,0.86005241,-0.50479168
1266000000,0.8586787,-0.50536585
1267000000,0.85851049,-0.50447178
1268000000,0.86027968,-0.5069207
1269000000,0.85607862,-0.50534856
1270000000,0.85751909,-0.50490516
1271000000,0.85763395,-0.5056141
1272000000,0.85509545,-0.50619239
1273000000,0.85289055,-0.50665903
1274000000,0.8533234,-0.50636137
1275000000,0.85487032,-0.50512385
1276000000,0.85126317,-0.50855494
1277000000,0.85072315,-0.50786626
1278000000,0.85035437,-0.50751787
1279000000,0.84990412,-0.50712091
1280000000,0.84898496,-0.50871891
1281000000,0.8505432,-0.50608844
1282000000,0.84917235,-0.50597078
1283000000,0.84767824,-0.50564009
1284000000,0.84704673,-0.50368696
1285000000,0.84586757,-0.5056659
1286000000,0.84538287,-0.50485361
1287000000,0.84490621,-0.50797433
1288000000,0.84543955,-0.50432116
1289000000,0.84395403,-0.50575727
1290000000,0.84369129,-0.50583065
1291000000,0.84307134,-0.50693613
1292000000,0.84252924,-0.50636417
1293000000,0.84283966,-0.50403452
1294000000,0.8421784,-0.50529444
1295000000,0.843633,-0.50467628
1296000000,0.84139115,-0.50572091
1297000000,0.84280145,-0.50433719
1298000000,0.83960408,-0.50444925
1299000000,0.84311152,-0.5053575
1300000000,0.83919919,-0.50803918
1301000000,0.84110039,-0.50544137
1302000000,0.83938456,-0.50593561
1303000000,0.83975369,-0.50663388
1304000000,0.84011352,-0.5067203
1305000000,0.84012324,-0.50737357
1306000000,0.83754945,-0.50908297
1307000000,0.83821899,-0.50882477
1308000000,0.83740467,-0.50815672
1309000000,0.83582509,-0.51063299
1310000000,0.83510065,-0.50944716
1311000000,0.83776909,-0.5127517
1312000000,0.83418089,-0.51240706
1313000000,0.83406442,-0.513753
1314000000,0.83331311,-0.51394844
1315000000,0.83379728,-0.51233292
1316000000,0.83090007,-0.51275128
1317000000,0.83209503,-0.5130077
1318000000,0.82935309,-0.51503414
1319000000,0.82838362,-0.51371205
1320000000,0.82793325,-0.51616728
1321000000,0.82786936,-0.51565391
1322000000,0.82706529,-0.51645285
1323000000,0.82856703,-0.51633561
1324000000,0.82820988,-0.51614064
1325000000,0.82704669,-0.51893222
