"Freq [GHz]","dB(S(1,1)) []"
1.1192727272772,-1.75193476772676
1.1200000000045,-1.75197125960756
1.1207272727318,-1.75200812383493
1.1214545454591,-1.75204536793064
1.1221818181864,-1.75208299939436
1.1229090909137,-1.75212102570324
1.123636363641,-1.7521594543117
1.1243636363683,-1.75219829265097
1.1250909090956,-1.7522375481289
1.1258181818229,-1.75227722812952
1.1265454545502,-1.75231734001279
1.1272727272775,-1.75235789111427
1.1280000000048,-1.75239888874476
1.1287272727321,-1.75244034019003
1.1294545454594,-1.75248225271044
1.1301818181867,-1.7525246335407
1.130909090914,-1.75256748988949
1.1316363636413,-1.75261082893917
1.1323636363686,-1.75265465784546
1.1330909090959,-1.75269898373715
1.1338181818232,-1.75274381371573
1.1345454545505,-1.75278915485515
1.1352727272778,-1.75283501420145
1.1360000000051,-1.75288139877248
