!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:23:21
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(°),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
2111272727.2727,-0.8999759,-89.035957,50.794277,620.54822,462.02597
2112000000,-0.88939905,-85.919334,-5.0029283,629.27173,467.13113
2112727272.7273,-0.88010472,-87.181206,34.306999,633.14392,472.89032
2113454545.4545,-0.86894351,-86.547768,9.1371946,641.92676,478.784
2114181818.1818,-0.86544561,-98.950966,85.680237,643.41254,481.04605
2114909090.9091,-0.8723436,-93.630775,-64.632942,643.12238,475.81458
2115636363.6364,-0.86486506,-84.45208,17.657784,644.22675,481.25812
2116363636.3636,-0.8622275,-88.721283,-5.7113647,647.12463,482.46103
2117090909.0909,-0.86159039,-85.119896,-45.293056,649.51855,482.25131
2117818181.8182,-0.85114855,-97.170723,172.65439,652.47546,489.64337
2118545454.5455,-0.84665036,-90.097847,58.796371,651.42035,493.52493
2119272727.2727,-0.84434295,-96.91684,86.364136,652.08533,495.18365
2120000000,-0.83976746,-93.382004,84.888756,655.82391,497.83487
2120727272.7273,-0.83739543,-90.810982,148.53992,654.08521,500.22345
2121454545.4545,-0.83061689,-88.039833,9.8632479,659.47675,504.29782
2122181818.1818,-0.83315015,-89.617386,32.371464,661.28986,501.7243
2122909090.9091,-0.8203243,-91.03553,-2.4340398,665.01263,511.36078
2123636363.6364,-0.82111192,-90.277496,19.793865,665.93201,510.45886
2124363636.3636,-0.82072538,-102.63226,-145.92398,666.98773,510.50211
2125090909.0909,-0.81222713,-91.622505,-32.676964,672.62408,516.20813
2125818181.8182,-0.81101936,-88.842377,-16.179941,673.29547,517.06519
2126545454.5455,-0.80666995,-92.156143,-31.270144,676.16791,520.05646
2127272727.2727,-0.79716784,-92.199455,106.71136,677.74701,527.92041
2128000000,-0.798011,-95.40403,-89.747337,682.61896,525.93921
2128727272.7273,-0.78881055,-88.040154,60.6758,685.11505,533.47552
2129454545.4545,-0.78582489,-89.595787,159.93196,685.96906,535.93866
2130181818.1818,-0.77845472,-86.330666,146.6983,689.40961,541.76239
2130909090.9091,-0.77953184,-93.013062,-75.359993,694.86597,539.43433
2131636363.6364,-0.77575547,-81.760574,44.289955,691.74011,543.66675
2132363636.3636,-0.7647832,-84.12487,81.89061,699.50665,551.99158
2133090909.0909,-0.76252306,-85.686829,128.74138,702.91827,553.31281
2133818181.8182,-0.75804156,-88.051384,31.321135,703.04388,557.53412
2134545454.5455,-0.75304693,-93.878807,32.269218,707.99774,561.17017
2135272727.2727,-0.74765146,-94.515236,63.516834,713.53284,565.12708
2136000000,-0.74021184,-82.758499,-15.895756,720.91162,570.76685
2136727272.7273,-0.74049789,-88.710114,-11.534636,712.66968,572.34015
2137454545.4545,-0.73875421,-97.371727,-4.7465029,717.11096,573.08453
2138181818.1818,-0.73706859,-96.074364,156.01524,722.92554,573.44989
2138909090.9091,-0.71794927,-103.4345,-173.03378,727.74738,591.88751
2139636363.6364,-0.7175737,-86.443085,103.70891,723.96069,593.03772
2140363636.3636,-0.71205211,-87.210266,105.19745,729.24188,597.7088
2141090909.0909,-0.7070244,-85.457634,121.54922,725.36438,603.68335
2141818181.8182,-0.6971404,-94.667831,84.343681,735.93506,612.20264
2142545454.5455,-0.69280326,-83.086418,42.970673,739.44104,616.24048
2143272727.2727,-0.68376994,-86.692337,33.494186,745.85999,624.98865
2144000000,-0.67578089,-84.643715,45.518631,751.70343,632.90106
2144727272.7273,-0.67681915,-87.355194,17.56237,753.36395,631.4433
2145454545.4545,-0.66559905,-90.409889,-17.09745,770.49487,641.31128
2146181818.1818,-0.66293609,-84.186699,38.0909,773.19818,643.96198
2146909090.9091,-0.65392244,-87.970711,-5.9028378,786.0141,652.45435
2147636363.6364,-0.65009731,-93.668945,-24.819757,796.47229,655.19269
2148363636.3636,-0.63963777,-93.222427,127.99461,804.94873,666.78619
2149090909.0909,-0.64194363,-99.975815,64.539322,803.51935,664.1131
2149818181.8182,-0.64146692,-87.798409,68.02478,813.3252,662.79724
2150545454.5455,-0.63854164,-94.661438,166.52971,810.6377,667.11194
2151272727.2727,-0.63177335,-88.123169,54.216999,823.05371,673.53308
2152000000,-0.63561386,-85.761665,78.08107,822.79883,668.5
2152727272.7273,-0.62721169,-85.866066,79.792358,817.24396,680.68518
2153454545.4545,-0.62710357,-85.187073,59.185482,825.89923,679.20129
2154181818.1818,-0.6208477,-84.678925,71.684677,824.58289,687.8584
2154909090.9091,-0.62229139,-82.604591,60.388081,829.96405,684.90704
2155636363.6364,-0.61583865,-86.967293,30.493773,831.14539,693.48547
2156363636.3636,-0.60413659,-101.4706,76.649719,831.74341,709.54785
2157090909.0909,-0.6057806,-84.939201,7.2522292,834.61237,706.79388
2157818181.8182,-0.60235637,-85.161926,34.771191,839.08588,710.86096
2158545454.5455,-0.59299177,-89.454758,-55.186611,843.17072,723.5481
2159272727.2727,-0.58557916,-87.820152,-56.949432,849.89709,733.30469
2160000000,-0.57920808,-86.106026,51.121265,853.8783,742.14398
2160727272.7273,-0.57221055,-100.08399,147.03737,862.50812,751.47882
2161454545.4545,-0.56629562,-93.896217,135.25346,863.02576,760.44574
2162181818.1818,-0.56298763,-91.858681,135.3308,864.99298,765.30029
2162909090.9091,-0.5573504,-90.916855,34.119553,878.81891,772.41833
2163636363.6364,-0.54894066,-96.152237,147.01811,887.59137,784.84839
2164363636.3636,-0.54209387,-82.277771,-4.9819946,899.38574,794.70007
2165090909.0909,-0.53875995,-97.362686,-70.526184,905.95844,799.49884
2165818181.8182,-0.53270948,-86.94767,8.4794436,912.95062,808.98932
2166545454.5455,-0.53156012,-93.06749,18.672773,923.95752,809.6095
2167272727.2727,-0.5191856,-85.575447,12.242671,931.08063,830.73828
2168000000,-0.51365525,-87.937958,23.484005,941.95526,839.59473
2168727272.7273,-0.51210487,-93.905296,155.80113,941.4364,842.51526
2169454545.4545,-0.50364476,-108.4677,-33.445721,952.41406,857.19727
2170181818.1818,-0.49693632,-83.537743,24.912659,960.7868,869.23425
2170909090.9091,-0.49292818,-93.289444,-5.1388512,973.5163,875.80859
2171636363.6364,-0.48763978,-88.905518,75.65062,990.70758,884.59625
2172363636.3636,-0.48309824,-81.245644,100.26971,1001.5486,892.74646
2173090909.0909,-0.48178011,-85.52758,123.84413,1015.0503,893.90009
2173818181.8182,-0.47835818,-83.740417,41.902771,1014.781,901.21698
2174545454.5455,-0.47781062,-82.3339,36.4729,1020.7538,901.67188
2175272727.2727,-0.46978259,-82.209404,25.374949,1036.8762,917.25391
2176000000,-0.46255797,-81.85936,-42.899864,1053.2205,931.57281
2176727272.7273,-0.45563832,-98.940216,-115.56339,1063.2523,946.43774
2177454545.4545,-0.45108923,-90.324173,-20.058535,1071.2902,956.2951
2178181818.1818,-0.44594279,-87.40239,91.219978,1094.7977,966.01917
2178909090.9091,-0.43682966,-87.191154,53.410027,1102.8706,987.90942
2179636363.6364,-0.4338747,-90.951866,140.83505,1130.5956,992.22717
2180363636.3636,-0.43492764,-92.73484,-156.73854,1138.9282,988.32361
2181090909.0909,-0.42683607,-88.974106,109.30312,1156.8358,1007.584
2181818181.8182,-0.42635772,-91.312706,-47.226761,1175.9209,1006.1093
2182545454.5455,-0.42403442,-85.396637,50.781456,1191.4692,1010.1664
2183272727.2727,-0.42293227,-92.009331,-116.00368,1205.0779,1011.0135
2184000000,-0.4161517,-99.727104,59.278187,1211.8087,1029.6764
2184727272.7273,-0.41578874,-93.56723,29.671965,1226.0343,1028.3483
2185454545.4545,-0.409812,-88.542343,48.127827,1238.3892,1044.3096
2186181818.1818,-0.40088397,-95.123741,-130.09698,1261.7347,1068.2916
2186909090.9091,-0.40103835,-93.989456,-73.873581,1262.3666,1067.6937
2187636363.6364,-0.39575496,-90.819092,62.077396,1288.3014,1080.3954
2188363636.3636,-0.39208812,-88.744072,-71.068192,1305.4618,1089.5918
2189090909.0909,-0.38580355,-97.773842,-0.56184834,1316.7845,1109.1011
2189818181.8182,-0.37773508,-93.719818,172.18306,1352.8773,1131.4059
2190545454.5455,-0.37924075,-101.9399,-19.04986,1368.3983,1122.9738
2191272727.2727,-0.37454653,-89.155228,121.70706,1382.0311,1137.7451
2192000000,-0.37548018,-88.625771,96.400742,1396.8148,1131.2108
2192727272.7273,-0.36846325,-98.288994,84.026733,1424.8551,1152.4557
2193454545.4545,-0.36570236,-89.01416,-42.535877,1430.7201,1162.1907
2194181818.1818,-0.36290136,-89.712585,76.011024,1476.7914,1163.3062
2194909090.9091,-0.35954249,-87.909866,71.072556,1502.2782,1171.308
2195636363.6364,-0.35999984,-83.350197,100.82244,1507.7917,1167.9336
2196363636.3636,-0.35381359,-110.83786,137.87607,1545.0422,1185.5035
2197090909.0909,-0.34766251,-97.512581,4.1590667,1558.6288,1210.076
2197818181.8182,-0.34207082,-94.347458,20.552624,1602.9686,1224.8945
2198545454.5455,-0.33982438,-88.317764,17.119839,1626.54,1229.396
2199272727.2727,-0.33410504,-105.87247,-93.191612,1659.6865,1248.9337
2200000000,-0.32752615,-97.605194,14.733073,1683.5096,1276.7245
2200727272.7273,-0.32789803,-92.903549,-48.788513,1691.624,1272.4315
2201454545.4545,-0.32187271,-92.381187,-153.09062,1724.1829,1295.9989
2202181818.1818,-0.32750461,-87.708099,83.033012,1741.0719,1259.3363
2202909090.9091,-0.31507754,-95.662514,-70.932068,1780.4685,1318.2887
2203636363.6364,-0.32138163,-92.307716,68.29525,1804.5295,1272.9686
2204363636.3636,-0.31218672,-85.782166,101.76427,1870.366,1305.8875
2205090909.0909,-0.31195402,-87.285393,87.531143,1879.8604,1303.8647
2205818181.8182,-0.30983943,-89.909233,-58.708443,1914.0767,1304.5753
2206545454.5455,-0.30505282,-87.573158,15.203604,1936.1257,1328.1533
2207272727.2727,-0.29883444,-88.800072,43.83112,2030.6084,1333.6428
2208000000,-0.30172008,-91.110809,-13.700106,2023.8157,1315.3536
2208727272.7273,-0.3004179,-92.371162,-124.56882,2100.1179,1288.9655
2209454545.4545,-0.29439843,-86.721199,119.46595,2149.2437,1312.1654
2210181818.1818,-0.29361451,-108.84064,63.318626,2173.0935,1306.214
2210909090.9091,-0.29026255,-85.559357,149.92441,2213.7507,1312.9191
2211636363.6364,-0.29152918,-90.039459,44.432747,2229.6455,1292.9556
2212363636.3636,-0.29005697,-90.674538,53.728783,2310.0259,1257.5098
2213090909.0909,-0.28661451,-88.49765,-10.572444,2368.897,1251.9606
2213818181.8182,-0.28723192,-91.394806,91.250565,2414.4644,1213.2025
2214545454.5455,-0.28629893,-87.60553,20.408518,2447.6245,1197.9385
2215272727.2727,-0.28420994,-88.963966,8.7734509,2495.9832,1182.538
2216000000,-0.27885315,-91.046043,64.146805,2555.9756,1195.2966
2216727272.7273,-0.27307129,-90.411888,-25.448402,2636.0068,1198.4896
2217454545.4545,-0.27755615,-88.462448,28.932535,2621.5969,1153.9462
2218181818.1818,-0.27063778,-92.309441,-40.420731,2706.397,1166.9092
2218909090.9091,-0.26669097,-97.960144,68.868317,2751.2368,1179.6389
2219636363.6364,-0.26093909,-90.592659,173.90646,2819.342,1198.4944
2220363636.3636,-0.26418218,-96.321541,-105.60317,2821.6838,1147.0432
2221090909.0909,-0.25880706,-97.014679,60.756985,2915.6565,1133.425
2221818181.8182,-0.26094067,-91.278465,-136.45528,2950.2515,1056.8462
2222545454.5455,-0.25906688,-92.656921,90.741814,2987.343,1045.0334
2223272727.2727,-0.25317171,-90.359398,103.70518,3069.0356,1053.9639
2224000000,-0.25641814,-88.960083,57.448593,3076.3652,978.4483
2224727272.7273,-0.24938691,-100.92826,99.820198,3166.2024,1001.6237
2225454545.4545,-0.25182691,-94.505592,-105.2575,3213.1064,871.22943
2226181818.1818,-0.24571545,-85.96563,-50.584915,3293.917,891.35266
2226909090.9091,-0.24593057,-97.88269,128.96651,3341.8735,797.19446
2227636363.6364,-0.24469057,-97.621498,-38.460144,3384.9814,747.26001
2228363636.3636,-0.23863518,-93.300026,-25.850445,3483.5049,738.38513
2229090909.0909,-0.23880936,-96.995583,-36.033051,3531.7466,610.77509
2229818181.8182,-0.24136242,-103.44688,31.950232,3535.7219,472.67126
2230545454.5455,-0.23925559,-92.716499,7.7907443,3590.5911,379.03317
2231272727.2727,-0.23773237,-87.197563,-163.25233,3616.2964,368.58133
2232000000,-0.24096364,-87.434761,164.41283,3574.8169,327.78732
2232727272.7273,-0.23452078,-104.09701,123.06886,3691.2009,216.49165
2233454545.4545,-0.23292358,-102.5588,101.71914,3721.2869,172.62633
2234181818.1818,-0.23337257,-88.901176,58.782124,3719.3672,101.21828
2234909090.9091,-0.23120283,-87.408188,2.8065212,3756.5613,42.782913
2235636363.6364,-0.23195946,-86.250259,88.518318,3744.3367,-41.406197
2236363636.3636,-0.22702025,-87.540497,80.397522,3824.0142,-92.652359
2237090909.0909,-0.22703288,-86.611412,-22.560133,3812.0552,-230.92633
2237818181.8182,-0.22772485,-89.441788,121.7439,3801.2493,-223.75276
2238545454.5455,-0.22736052,-89.945786,1.7601113,3794.1045,-316.63666
2239272727.2727,-0.22875898,-88.376213,-41.491615,3757.519,-386.00937
2240000000,-0.22070479,-106.06794,112.33291,3865.1055,-522.44299
2240727272.7273,-0.22488976,-83.791817,176.82568,3771.1506,-586.89453
2241454545.4545,-0.2279076,-94.600204,-144.90364,3706.8462,-622.38489
2242181818.1818,-0.22541462,-90.561333,-173.69373,3714.5833,-718.30914
2242909090.9091,-0.22856429,-86.225235,107.25611,3683.1882,-657.03101
2243636363.6364,-0.22033885,-81.008629,113.58785,3737.3208,-875.12067
2244363636.3636,-0.2159038,-86.781242,73.802963,3804.5056,-912.17041
2245090909.0909,-0.21610045,-93.984291,60.045601,3708.3088,-1074.2944
2245818181.8182,-0.2210075,-89.758781,15.332998,3619.0117,-1061.3776
2246545454.5455,-0.21566445,-100.04194,-64.064796,3625.5134,-1207.4415
2247272727.2727,-0.21641026,-91.176804,89.656944,3561.895,-1268.6458
2248000000,-0.21254365,-86.165001,47.59071,3566.0361,-1362.6787
2248727272.7273,-0.214955,-92.870262,31.182907,3488.7273,-1387.9443
2249454545.4545,-0.21762766,-93.799683,-14.827318,3454.0183,-1362.2466
2250181818.1818,-0.20745504,-92.895142,-67.599281,3500.8027,-1549.8716
2250909090.9091,-0.20870739,-91.719727,-162.2515,3387.3589,-1619.6821
2251636363.6364,-0.21425471,-97.955269,96.229073,3310.3164,-1569.0941
2252363636.3636,-0.20813769,-93.362282,133.76115,3257.8584,-1726.8409
2253090909.0909,-0.20689489,-89.972237,98.24144,3264.0542,-1746.2069
2253818181.8182,-0.21430813,-107.50195,113.57962,3159.4624,-1680.2288
2254545454.5455,-0.20603333,-88.179253,99.555817,3172.303,-1819.3955
2255272727.2727,-0.20413794,-84.736031,85.758354,3108.7007,-1887.6343
2256000000,-0.20422699,-88.624619,50.075024,3033.2009,-1923.524
2256727272.7273,-0.20097153,-91.870468,54.027035,3062.3955,-1963.9541
2257454545.4545,-0.2041572,-93.306328,128.36346,2990.0105,-1944.4052
2258181818.1818,-0.20009558,-97.082443,91.522667,2960.6343,-2021.4222
2258909090.9091,-0.20330441,-89.604416,-23.742437,2841.6292,-2016.2625
2259636363.6364,-0.20372415,-102.6759,-76.618195,2837.9487,-2011.3464
2260363636.3636,-0.19581096,-93.513306,-22.246313,2832.4075,-2131.0195
2261090909.0909,-0.20278977,-92.857765,166.68085,2708.3604,-2065.1484
2261818181.8182,-0.19623898,-92.688728,-110.2233,2699.2332,-2158.9265
2262545454.5455,-0.1970218,-95.1222,-178.55994,2617.5288,-2165.0964
2263272727.2727,-0.19356324,-91.541672,128.50777,2578.8997,-2218.3684
2264000000,-0.19847122,-93.296188,92.826378,2515.3125,-2163.4756
2264727272.7273,-0.1915717,-86.192116,118.66951,2494.9111,-2255.3752
2265454545.4545,-0.19520949,-95.076706,57.790955,2440.1677,-2214.1567
2266181818.1818,-0.19241028,-88.598061,66.00428,2416.2385,-2251.353
2266909090.9091,-0.19242758,-92.89769,126.25089,2257.6782,-2256.7397
2267636363.6364,-0.19092813,-86.736557,-23.209377,2246.2712,-2274.2844
2268363636.3636,-0.19011748,-88.52327,-28.632738,2216.6272,-2283.1506
2269090909.0909,-0.18608615,-91.187057,-54.67778,2164.3096,-2327.4653
2269818181.8182,-0.19299789,-98.39122,93.917259,2105.438,-2245.3809
2270545454.5455,-0.18543379,-89.924698,-75.288643,2096.9517,-2328.97
2271272727.2727,-0.18688619,-87.341057,144.43121,2060.4502,-2308.6479
2272000000,-0.18497667,-89.074562,30.671347,2019.639,-2324.553
2272727272.7273,-0.18923329,-87.772156,175.02444,2029.7618,-2279.4155
2273454545.4545,-0.19101056,-91.395584,130.78337,1952.8445,-2250.6814
2274181818.1818,-0.18493861,-96.526718,-117.25404,1880.5889,-2301.0125
2274909090.9091,-0.18628584,-89.062401,121.48995,1853.5964,-2281.6025
2275636363.6364,-0.17963533,-88.711563,105.56329,1813.2408,-2340.6099
2276363636.3636,-0.1797858,-97.567932,168.47578,1769.2104,-2327.252
2277090909.0909,-0.1825908,-94.503593,167.72612,1734.1122,-2289.2761
2277818181.8182,-0.17789875,-94.324211,-91.17514,1736.4108,-2337.0007
2278545454.5455,-0.1785652,-89.897728,-7.5045619,1690.7267,-2316.085
2279272727.2727,-0.1776578,-87.749718,-72.139946,1628.1748,-2303.9067
2280000000,-0.17468712,-85.660515,-31.032518,1594.252,-2320.3357
2280727272.7273,-0.17877863,-88.548485,-140.20978,1613.8387,-2287.9912
2281454545.4545,-0.17032865,-87.434357,-30.689734,1514.9736,-2330.0076
2282181818.1818,-0.16991812,-85.722603,128.26118,1492.5387,-2323.8704
2282909090.9091,-0.17466956,-96.458893,144.97464,1483.3234,-2274.7417
2283636363.6364,-0.1710424,-104.71334,137.19797,1415.0815,-2276.4121
2284363636.3636,-0.17200977,-96.576057,164.70642,1388.6156,-2254.3701
2285090909.0909,-0.16855913,-90.905502,30.118341,1350.724,-2265.8838
2285818181.8182,-0.16862206,-87.405113,0.14768176,1333.6128,-2255.9724
2286545454.5455,-0.16925222,-94.837883,-133.23767,1283.0857,-2221.8728
2287272727.2727,-0.16619082,-92.423965,111.73533,1251.5814,-2230.062
2288000000,-0.16850938,-92.103691,-46.213039,1252.0013,-2210.0447
2288727272.7273,-0.16727598,-98.201263,103.12262,1225.1357,-2204.293
2289454545.4545,-0.17040394,-96.72567,26.124933,1221.3911,-2175.3667
2290181818.1818,-0.16472158,-96.390907,-165.19925,1212.6008,-2218.5576
2290909090.9091,-0.1655506,-91.32,-178.14491,1178.6287,-2189.282
2291636363.6364,-0.16431548,-88.007744,-77.70845,1157.6675,-2185.7695
2292363636.3636,-0.16163765,-85.593979,-136.65608,1147.8678,-2202.0183
2293090909.0909,-0.16273469,-97.205399,-125.59592,1123.3918,-2175.3726
2293818181.8182,-0.1583415,-101.48159,83.459961,1081.9758,-2182.3633
2294545454.5455,-0.15522788,-99.56366,-172.45625,1043.6438,-2179.1545
2295272727.2727,-0.16054407,-92.265984,63.83762,1065.0577,-2150.8308
2296000000,-0.15834051,-89.325462,34.13855,1042.8353,-2152.0178
2296727272.7273,-0.15388729,-93.292305,99.38623,996.24719,-2151.4453
2297454545.4545,-0.15323651,-92.236618,90.257973,975.90625,-2139.4861
2298181818.1818,-0.1509608,-85.922386,47.716953,925.37268,-2113.3086
2298909090.9091,-0.14826648,-95.373177,68.909309,903.88458,-2115.7104
2299636363.6364,-0.14824629,-96.478371,-157.51378,898.12976,-2110.3555
2300363636.3636,-0.1471498,-92.987045,110.92622,880.35852,-2102.2617
2301090909.0909,-0.14794295,-93.852272,-28.924635,869.4021,-2084.823
2301818181.8182,-0.14626358,-91.467476,-156.09277,851.70001,-2080.9663
2302545454.5455,-0.14175779,-89.115547,-77.576363,819.59113,-2085.2043
2303272727.2727,-0.14381647,-93.802673,-164.66261,806.60284,-2053.9883
2304000000,-0.14375901,-82.197166,108.95507,784.86047,-2030.7728
2304727272.7273,-0.14666693,-98.049004,-34.144886,796.4917,-2020.0303
2305454545.4545,-0.14308302,-90.584671,-146.30093,789.56671,-2041.4706
2306181818.1818,-0.14533304,-89.461418,131.26541,768.52307,-2000.1028
2306909090.9091,-0.14083745,-86.945938,145.37038,763.01825,-2030.145
2307636363.6364,-0.1390852,-85.096924,17.739012,729.10101,-2004.8807
2308363636.3636,-0.14407943,-90.878143,67.252701,747.23236,-1986.0209
2309090909.0909,-0.13692193,-90.38723,-84.712227,696.40039,-1982.5826
2309818181.8182,-0.1332522,-94.933693,-40.216297,677.8692,-1989.2086
2310545454.5455,-0.13348038,-87.317535,-100.30944,670.45636,-1977.6635
2311272727.2727,-0.13522163,-81.859009,-134.33279,686.64063,-1984.1825
2312000000,-0.13134065,-91.382584,77.21946,639.47626,-1953.9475
2312727272.7273,-0.13237794,-88.974098,-131.65596,657.01398,-1969.0403
2313454545.4545,-0.1275963,-87.051506,116.2738,615.37122,-1951.4479
2314181818.1818,-0.13100822,-96.597382,92.451767,618.84631,-1928.163
2314909090.9091,-0.12801252,-86.796394,89.953522,596.45288,-1920.6981
2315636363.6364,-0.12887129,-90.135712,87.663559,590.00787,-1904.2898
2316363636.3636,-0.12798642,-87.710579,94.843208,591.67035,-1913.9305
2317090909.0909,-0.12509607,-93.484352,133.95058,566.91907,-1900.7122
2317818181.8182,-0.12085809,-102.24152,57.787842,531.27942,-1879.8176
2318545454.5455,-0.12661174,-93.112595,-157.19997,548.89124,-1860.6503
2319272727.2727,-0.11959523,-96.778526,10.012357,516.35107,-1865.8085
2320000000,-0.1204605,-94.414886,-65.672615,523.01587,-1869.6095
2320727272.7273,-0.11663147,-89.207085,-29.242626,498.12604,-1859.9152
2321454545.4545,-0.11989526,-99.210503,40.534088,505.16748,-1844.5208
2322181818.1818,-0.12051515,-90.705116,120.29948,506.16879,-1841.0969
2322909090.9091,-0.11998831,-91.748901,176.54285,497.15082,-1830.1415
2323636363.6364,-0.1204764,-89.511444,89.236473,502.02814,-1834.4293
2324363636.3636,-0.12032569,-91.39064,49.122391,491.53543,-1817.7849
2325090909.0909,-0.11784279,-90.511932,96.646782,481.1553,-1820.0768
2325818181.8182,-0.11465961,-88.434113,115.96171,463.83551,-1815.5677
2326545454.5455,-0.11375275,-97.656967,63.547874,456.66486,-1810.0111
2327272727.2727,-0.11029667,-104.6286,12.209222,440.35831,-1808.7574
2328000000,-0.11323871,-98.988213,-76.223495,451.14532,-1804.0621
2328727272.7273,-0.1096786,-89.665955,-16.226629,431.50873,-1796.8788
2329454545.4545,-0.10833687,-100.75835,35.059345,420.63184,-1786.9395
2330181818.1818,-0.11015417,-88.587296,56.579254,427.75555,-1785.3989
2330909090.9091,-0.10315533,-92.877525,17.610256,394.41577,-1778.5258
2331636363.6364,-0.10510409,-92.807137,77.568466,392.9758,-1758.0709
2332363636.3636,-0.10027783,-99.823074,116.10415,377.23254,-1767.1624
2333090909.0909,-0.10425685,-92.230255,66.630478,384.50433,-1747.3433
2333818181.8182,-0.10228409,-106.32806,148.47252,366.93439,-1725.9731
2334545454.5455,-0.098081976,-89.308723,147.41023,351.28345,-1727.7468
2335272727.2727,-0.10088998,-89.109825,-150.63733,355.25446,-1711.699
2336000000,-0.098932065,-86.960281,74.926666,345.01782,-1705.2067
2336727272.7273,-0.098265953,-87.332855,90.691399,338.65482,-1695.9854
2337454545.4545,-0.094593927,-88.192513,48.278042,322.79443,-1690.3884
2338181818.1818,-0.095952921,-82.443291,13.260537,324.08163,-1681.1472
2338909090.9091,-0.099289365,-90.126122,-60.673214,329.60773,-1665.0559
2339636363.6364,-0.097829215,-83.685822,44.683846,330.53714,-1680.2039
2340363636.3636,-0.093331546,-90.680344,-136.10466,307.43948,-1662.6102
2341090909.0909,-0.096722722,-91.46003,114.84975,317.65894,-1658.1166
2341818181.8182,-0.09214104,-94.477692,-17.298113,303.98965,-1664.5802
2342545454.5455,-0.094907403,-93.335602,-156.26901,304.70154,-1641.1536
2343272727.2727,-0.092623591,-88.088669,-126.47134,297.9472,-1644.0405
2344000000,-0.092614055,-88.263496,-179.49324,295.44009,-1637.4159
2344727272.7273,-0.092260554,-86.019707,151.60066,289.72592,-1625.2052
2345454545.4545,-0.089860953,-93.169075,-83.054886,282.4744,-1627.3234
2346181818.1818,-0.090616353,-85.456062,118.07439,283.40851,-1622.913
2346909090.9091,-0.090210222,-90.285423,168.6579,274.51324,-1601.6829
2347636363.6364,-0.08628457,-93.315804,35.195824,264.85208,-1610.4629
2348363636.3636,-0.087231293,-87.687325,49.877361,262.98038,-1595.9343
2349090909.0909,-0.084599525,-89.829292,68.757339,253.78854,-1593.373
2349818181.8182,-0.082864925,-85.088638,-58.708115,248.59946,-1594.2375
2350545454.5455,-0.083435506,-115.45705,-169.17708,243.34407,-1572.1472
2351272727.2727,-0.077530019,-88.787605,-131.12585,226.66559,-1576.5735
2352000000,-0.079000652,-90.021721,156.52711,227.2876,-1563.6079
2352727272.7273,-0.078009732,-90.189529,-87.880264,225.72623,-1568.4176
2353454545.4545,-0.078407668,-83.299149,143.43381,221.27444,-1549.1453
2354181818.1818,-0.081871308,-83.206039,138.38463,228.564,-1539.549
2354909090.9091,-0.080081105,-95.831268,-178.29424,221.74861,-1534.1324
2355636363.6364,-0.07958813,-91.126595,161.6696,218.21217,-1526.8987
2356363636.3636,-0.078732759,-89.514595,84.889885,214.94382,-1524.024
2357090909.0909,-0.076135881,-89.031815,43.546211,209.93814,-1532.4968
2357818181.8182,-0.074729078,-87.495102,-25.456411,205.16739,-1529.7585
2358545454.5455,-0.073041596,-87.48996,80.549286,197.52359,-1519.0233
2359272727.2727,-0.072659083,-90.042839,-58.464283,196.6002,-1519.5797
2360000000,-0.074267924,-98.718079,-165.6963,201.85397,-1522.3547
2360727272.7273,-0.070290647,-91.874649,41.188019,187.97539,-1511.6375
2361454545.4545,-0.065409876,-102.25399,47.898678,172.49638,-1502.7965
2362181818.1818,-0.066868342,-88.444984,-92.482521,175.50919,-1498.8413
2362909090.9091,-0.066728078,-99.932121,1.6375735,176.85463,-1506.1064
2363636363.6364,-0.063723028,-92.265129,154.75363,166.90877,-1498.2538
2364363636.3636,-0.062540047,-90.353287,156.14694,163.47064,-1497.0581
2365090909.0909,-0.065015331,-94.45153,-156.49744,167.33984,-1484.9777
2365818181.8182,-0.057804421,-90.131729,126.05457,147.51044,-1480.647
2366545454.5455,-0.057389997,-89.012344,84.506561,143.54301,-1466.093
2367272727.2727,-0.057677697,-91.738113,113.01922,144.50795,-1467.2581
2368000000,-0.055452839,-83.436836,55.693344,136.27238,-1453.7777
2368727272.7273,-0.05851328,-88.697731,-147.89832,142.36943,-1445.9039
2369454545.4545,-0.053795859,-95.253143,-152.56747,129.93787,-1441.7428
2370181818.1818,-0.050736431,-96.944496,6.3326359,122.32729,-1441.0961
2370909090.9091,-0.05253353,-92.891174,-16.080286,126.81284,-1441.5847
2371636363.6364,-0.052162629,-92.527145,-110.83694,125.49423,-1439.2534
2372363636.3636,-0.04986681,-85.545273,-162.98616,117.71424,-1426.1954
2373090909.0909,-0.051944751,-88.783569,-136.49681,122.30407,-1423.9597
2373818181.8182,-0.050374702,-82.710182,-96.502602,119.15154,-1427.5167
2374545454.5455,-0.051376656,-97.096329,-61.937794,118.68267,-1410.646
2375272727.2727,-0.045845017,-89.224358,70.848022,106.2613,-1414.0281
2376000000,-0.048388284,-89.695694,-117.66434,112.26274,-1414.2415
2376727272.7273,-0.049992286,-89.543236,53.005611,115.04922,-1408.2627
2377454545.4545,-0.044874147,-92.748856,146.53134,102.30032,-1402.5649
