!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:30:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(°),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1149090909.0909,-58.017975,0.054144308,0.12626342,50.04837,-0.11601312
1149818181.8182,-57.592216,0.056039978,0.1784129,50.080864,-0.10439687
1150545454.5455,-55.960793,0.057103008,0.14297637,50.115276,-0.11007637
1151272727.2727,-56.245121,0.059955586,0.14449799,50.106995,-0.11110001
1152000000,-55.308838,0.062068593,0.15753053,50.127155,-0.11558121
1152727272.7273,-53.79586,0.063234784,0.12883605,50.164093,-0.12221926
1153454545.4545,-53.462772,0.061496392,0.16579692,50.146652,-0.15388054
1154181818.1818,-52.961269,0.061076194,0.12368185,50.180531,-0.13475572
1154909090.9091,-51.801834,0.063204281,0.13278325,50.191669,-0.17192133
1155636363.6364,-51.357307,0.063794471,0.11780738,50.189201,-0.19400388
1156363636.3636,-51.915245,0.062177785,0.12818995,50.183731,-0.17555347
1157090909.0909,-51.232788,0.064098425,0.1100371,50.199654,-0.18901731
1157818181.8182,-50.905495,0.061299566,0.10026571,50.192688,-0.21063139
1158545454.5455,-50.313984,0.06157868,0.11292507,50.212444,-0.21975008
1159272727.2727,-50.517536,0.063875943,0.12811299,50.194752,-0.22623712
1160000000,-49.51889,0.059644107,0.1003952,50.220078,-0.25253579
1160727272.7273,-49.961452,0.056833271,0.13393423,50.192875,-0.25314367
1161454545.4545,-49.2869,0.058515068,0.11871268,50.193287,-0.28450599
1162181818.1818,-49.428604,0.063295677,0.11010738,50.177299,-0.28815243
1162909090.9091,-49.231346,0.059328139,0.11052559,50.165619,-0.303859
1163636363.6364,-49.683113,0.060304761,0.10950945,50.177773,-0.27631634
1164363636.3636,-49.833794,0.06176962,0.11869277,50.153584,-0.28395981
1165090909.0909,-49.808121,0.06136452,0.11863996,50.157726,-0.28279045
1165818181.8182,-49.151955,0.061872378,0.10459531,50.160908,-0.30994347
1166545454.5455,-49.641788,0.059610575,0.10190208,50.14761,-0.29517621
1167272727.2727,-49.106091,0.056732349,0.10419118,50.152554,-0.31616268
1168000000,-48.918865,0.057232361,0.11509984,50.160736,-0.32069474
1168727272.7273,-48.735985,0.0599184,0.12684189,50.176537,-0.32107776
1169454545.4545,-48.471432,0.060215116,0.10148274,50.157154,-0.34342045
1170181818.1818,-48.591671,0.059760824,0.109638,50.163258,-0.33481836
1170909090.9091,-48.773991,0.057794251,0.11258705,50.136513,-0.33815086
1171636363.6364,-48.465008,0.0575963,0.11102405,50.141514,-0.35039246
1172363636.3636,-48.644772,0.060256042,0.11168266,50.1297,-0.34663638
1173090909.0909,-48.451511,0.056586318,0.10056946,50.128036,-0.3561103
1173818181.8182,-48.824539,0.060233098,0.12997738,50.104885,-0.34692669
1174545454.5455,-49.009964,0.055574708,0.13857117,50.099628,-0.34048405
1175272727.2727,-48.334064,0.058019131,0.1245052,50.105816,-0.36860743
1176000000,-48.645573,0.058439981,0.12191832,50.124828,-0.348364
1176727272.7273,-48.33548,0.060795587,0.11751925,50.137878,-0.35791472
1177454545.4545,-48.490322,0.061947472,0.13111347,50.122215,-0.35634407
1178181818.1818,-48.758549,0.05916043,0.12665533,50.110645,-0.34805751
1178909090.9091,-48.388901,0.05869855,0.11672705,50.130165,-0.35825855
1179636363.6364,-48.42889,0.057514708,0.11675312,50.125538,-0.35803482
1180363636.3636,-48.401924,0.058621794,0.13046916,50.123055,-0.3601326
1181090909.0909,-48.535625,0.059865668,0.11636843,50.108124,-0.3587679
1181818181.8182,-48.103645,0.057964403,0.11058689,50.127644,-0.37263376
1182545454.5455,-48.008774,0.05515397,0.1175149,50.123108,-0.37869033
1183272727.2727,-48.239414,0.05640148,0.14309211,50.107246,-0.37257367
1184000000,-48.380848,0.057962712,0.1118281,50.121582,-0.36160326
1184727272.7273,-48.170681,0.056346785,0.10859338,50.125443,-0.37017533
1185454545.4545,-48.048443,0.059509147,0.095479436,50.112206,-0.38012493
