!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 19:50:36
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1000000000,0.85122871,0.16491573
1001000000,0.85703093,0.15254319
1002000000,0.85766941,0.14628659
1003000000,0.86385214,0.14044347
1004000000,0.8705827,0.13513164
1005000000,0.87571359,0.12652218
1006000000,0.88092744,0.11934103
1007000000,0.8861298,0.11413361
1008000000,0.89062744,0.10627036
1009000000,0.89558661,0.099224992
1010000000,0.9003889,0.092038289
1011000000,0.90469229,0.08305338
1012000000,0.90831923,0.077679865
1013000000,0.91452032,0.068356298
1014000000,0.91298646,0.05945079
1015000000,0.91792715,0.054098785
1016000000,0.92105252,0.044841144
1017000000,0.92443037,0.038811743
1018000000,0.92499548,0.033200797
1019000000,0.92675096,0.025564456
1020000000,0.92736024,0.016685454
1021000000,0.93047637,0.012077481
1022000000,0.93058383,0.0043224692
1023000000,0.92999959,-3.0314195e-006
1024000000,0.93100464,-0.0058881138
1025000000,0.93258172,-0.012007107
1026000000,0.93166876,-0.019165734
1027000000,0.93148112,-0.021661131
1028000000,0.92901742,-0.026248137
1029000000,0.93077844,-0.031987086
1030000000,0.93198323,-0.034296412
1031000000,0.93592566,-0.038557664
1032000000,0.93243128,-0.044480883
1033000000,0.93338752,-0.045118686
1034000000,0.93858302,-0.05302117
1035000000,0.9359625,-0.054536451
1036000000,0.93541425,-0.061044123
1037000000,0.93468428,-0.061482806
1038000000,0.9362042,-0.06718117
1039000000,0.93482977,-0.071181305
1040000000,0.93852091,-0.075237721
1041000000,0.93695718,-0.077409714
1042000000,0.93879652,-0.082011484
1043000000,0.9374426,-0.082850322
1044000000,0.93718427,-0.08910805
1045000000,0.93618429,-0.091556691
1046000000,0.93832999,-0.097287752
1047000000,0.93483824,-0.099049658
1048000000,0.93694586,-0.10324296
1049000000,0.93434417,-0.10620403
1050000000,0.93522316,-0.1078082
1051000000,0.93342155,-0.11094289
1052000000,0.93327695,-0.11418185
1053000000,0.93575239,-0.11796246
1054000000,0.93491697,-0.11860652
1055000000,0.93290222,-0.12245782
1056000000,0.93519628,-0.12348494
1057000000,0.9338097,-0.12496831
1058000000,0.93500668,-0.12785541
1059000000,0.93486673,-0.12811638
1060000000,0.93455487,-0.13112783
1061000000,0.93341786,-0.13361219
1062000000,0.93603027,-0.13499323
1063000000,0.93515146,-0.13567483
1064000000,0.93825841,-0.13842654
1065000000,0.93801349,-0.1424157
1066000000,0.93709606,-0.14213617
1067000000,0.93913704,-0.14617604
1068000000,0.93901449,-0.14787577
1069000000,0.93937093,-0.14905715
1070000000,0.93889451,-0.150446
1071000000,0.93923694,-0.15254301
1072000000,0.94236869,-0.15495311
1073000000,0.94327056,-0.15742572
1074000000,0.94307429,-0.16060132
1075000000,0.94494569,-0.16289523
1076000000,0.94427598,-0.16182578
1077000000,0.94679201,-0.16726954
1078000000,0.94525999,-0.17172879
1079000000,0.95018297,-0.17238486
1080000000,0.95291656,-0.17532815
1081000000,0.95490038,-0.17848755
1082000000,0.95419729,-0.18232581
1083000000,0.95305395,-0.18586504
1084000000,0.95545614,-0.18895952
1085000000,0.95453525,-0.19502126
1086000000,0.9537093,-0.19666381
1087000000,0.95304447,-0.20248301
1088000000,0.9554742,-0.20729437
1089000000,0.95173645,-0.20904945
1090000000,0.95343506,-0.2129132
1091000000,0.95125312,-0.2190925
1092000000,0.94985574,-0.2189988
1093000000,0.94860256,-0.22471824
1094000000,0.94807279,-0.22587453
1095000000,0.94469064,-0.22998782
1096000000,0.94577283,-0.2315516
1097000000,0.94255608,-0.23455478
1098000000,0.94433421,-0.23609102
1099000000,0.94169682,-0.23897457
1100000000,0.94120824,-0.24103054
1101000000,0.94059688,-0.24428561
1102000000,0.93744665,-0.24639238
1103000000,0.93961275,-0.25037938
1104000000,0.93667406,-0.25272793
1105000000,0.93704319,-0.25366375
1106000000,0.9352349,-0.25371176
1107000000,0.93369454,-0.25701112
1108000000,0.93228102,-0.25720912
1109000000,0.93265468,-0.25963935
1110000000,0.93078262,-0.26161146
1111000000,0.93065286,-0.26620334
1112000000,0.92751938,-0.26581323
1113000000,0.92853808,-0.27082968
1114000000,0.92755067,-0.27286971
1115000000,0.9263261,-0.27476314
1116000000,0.92406231,-0.2765846
