!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 19:17:38
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1000000000,1.0334313,-0.45111987
1001000000,1.029451,-0.45212913
1002000000,1.0286286,-0.45017573
1003000000,1.0270844,-0.45043203
1004000000,1.0252759,-0.45097452
1005000000,1.0237911,-0.45169008
1006000000,1.0239091,-0.45311332
1007000000,1.0223478,-0.45062044
1008000000,1.022517,-0.45202082
1009000000,1.0178133,-0.45290965
1010000000,1.0185256,-0.45233092
1011000000,1.0151256,-0.45416918
1012000000,1.0145799,-0.4506284
1013000000,1.0152394,-0.45368528
1014000000,1.0114378,-0.45653316
1015000000,1.0125138,-0.45398942
1016000000,1.0083086,-0.45542163
1017000000,1.0083867,-0.45402235
1018000000,1.0084546,-0.45264277
1019000000,1.0057893,-0.45570356
1020000000,1.0056498,-0.45462582
1021000000,1.0042883,-0.45480806
1022000000,1.0060377,-0.45370165
1023000000,1.0010175,-0.45436651
1024000000,1.0001379,-0.45570371
1025000000,1.0011548,-0.45543492
1026000000,0.99992257,-0.45627055
1027000000,0.99699843,-0.45463035
1028000000,0.99478972,-0.45524547
1029000000,0.99224484,-0.45350018
1030000000,0.99433655,-0.45251167
1031000000,0.99516499,-0.45383897
1032000000,0.9909848,-0.45211723
1033000000,0.9929021,-0.44956219
1034000000,0.99455565,-0.44985867
1035000000,0.99274421,-0.45133558
1036000000,0.98946083,-0.44825369
1037000000,0.99005127,-0.44842348
1038000000,0.99032849,-0.44875813
1039000000,0.98885781,-0.44961244
1040000000,0.99184978,-0.44946703
1041000000,0.98942745,-0.44851002
1042000000,0.9901762,-0.44838637
1043000000,0.99108219,-0.44725847
1044000000,0.98971707,-0.44928306
1045000000,0.98769969,-0.4492844
1046000000,0.98816848,-0.44759166
1047000000,0.98665887,-0.44928318
1048000000,0.98705095,-0.44854227
1049000000,0.98557621,-0.44821516
1050000000,0.98456711,-0.44917616
1051000000,0.98634887,-0.44682315
1052000000,0.98517597,-0.44822174
1053000000,0.98686242,-0.44886541
1054000000,0.98381591,-0.44706047
1055000000,0.98289651,-0.44840798
1056000000,0.98528993,-0.44648194
1057000000,0.98593444,-0.44909257
1058000000,0.98554134,-0.44878396
1059000000,0.9851833,-0.44784686
1060000000,0.98352987,-0.44917417
1061000000,0.98237097,-0.44994643
1062000000,0.98219305,-0.44645697
1063000000,0.98121583,-0.44927266
1064000000,0.98421204,-0.4493286
1065000000,0.98147047,-0.45077184
1066000000,0.98094893,-0.44800651
1067000000,0.98136634,-0.44725889
1068000000,0.98216927,-0.44757953
1069000000,0.98098844,-0.44772336
1070000000,0.98061925,-0.44698429
1071000000,0.98143822,-0.44491261
1072000000,0.98243332,-0.44627944
1073000000,0.98356146,-0.44891468
1074000000,0.9825207,-0.44995376
1075000000,0.98408937,-0.44888878
1076000000,0.98560297,-0.44858456
1077000000,0.98424762,-0.45050097
1078000000,0.98475027,-0.45119554
1079000000,0.98604941,-0.45103568
1080000000,0.98897117,-0.45377424
1081000000,0.98880404,-0.45589325
1082000000,0.98886192,-0.4558593
1083000000,0.98901439,-0.45820382
1084000000,0.98892647,-0.4600949
1085000000,0.98548269,-0.46078724
1086000000,0.98540568,-0.46230072
1087000000,0.98369229,-0.46304464
1088000000,0.98333549,-0.46562514
1089000000,0.98111135,-0.46603769
1090000000,0.9808867,-0.46831599
1091000000,0.98000169,-0.47075269
1092000000,0.97623366,-0.46758449
1093000000,0.97641152,-0.47168699
1094000000,0.97544581,-0.47036815
1095000000,0.97241431,-0.47044396
1096000000,0.97146308,-0.47229078
1097000000,0.97124988,-0.47234175
1098000000,0.97038764,-0.47362414
1099000000,0.96729559,-0.47174278
1100000000,0.96728235,-0.47169143
1101000000,0.9675886,-0.47294453
1102000000,0.96452767,-0.47403157
1103000000,0.96647006,-0.47481224
1104000000,0.96354502,-0.47493273
1105000000,0.96380693,-0.47452551
1106000000,0.96362895,-0.47527313
1107000000,0.96247423,-0.47406635
1108000000,0.95964301,-0.47327513
1109000000,0.96039397,-0.47321323
1110000000,0.95829564,-0.47613192
1111000000,0.95691383,-0.47562215
1112000000,0.95535821,-0.4760367
1113000000,0.95535409,-0.4791038
1114000000,0.95334315,-0.4784916
1115000000,0.95200354,-0.47884104
1116000000,0.95031756,-0.4794215
1117000000,0.9482277,-0.47696048
1118000000,0.94602734,-0.47575691
1119000000,0.9447487,-0.47586221
1120000000,0.94470167,-0.47594422
1121000000,0.94511431,-0.47371098
1122000000,0.94260621,-0.47605857
1123000000,0.94089812,-0.47190538
1124000000,0.94042093,-0.47331992
1125000000,0.93757015,-0.47336012
1126000000,0.93822843,-0.47359735
1127000000,0.93962467,-0.47291672
1128000000,0.93758017,-0.47130314
1129000000,0.93391317,-0.46984932
1130000000,0.93851399,-0.47123116
1131000000,0.93621862,-0.47174343
1132000000,0.93494415,-0.47114414
