!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Tuesday, March 15, 2016 19:58:48
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
1000000000,1.0484786,-0.38340309
1001000000,1.0444541,-0.38414785
1002000000,1.0419846,-0.3840462
1003000000,1.0401318,-0.38439241
1004000000,1.0395675,-0.38380075
1005000000,1.0357852,-0.38424817
1006000000,1.0361505,-0.38437083
1007000000,1.0332803,-0.38215205
1008000000,1.0312687,-0.38329259
1009000000,1.0287774,-0.38379857
1010000000,1.026738,-0.38558471
1011000000,1.0259641,-0.38640994
1012000000,1.0243202,-0.38442281
1013000000,1.0230163,-0.38495484
1014000000,1.0184616,-0.38508031
1015000000,1.0164888,-0.38586518
1016000000,1.0147244,-0.38638592
1017000000,1.0152199,-0.38756695
1018000000,1.0140194,-0.38502374
1019000000,1.0113062,-0.38708249
1020000000,1.0073137,-0.38673577
1021000000,1.0084479,-0.38915154
1022000000,1.0045308,-0.38811442
1023000000,1.0023618,-0.38626125
1024000000,1.0005543,-0.38716307
1025000000,1.0002187,-0.3879489
1026000000,0.99634039,-0.38732934
1027000000,0.99362457,-0.38740042
1028000000,0.99043369,-0.3851999
1029000000,0.99025148,-0.38450581
1030000000,0.98909885,-0.38333178
1031000000,0.9890393,-0.38442129
1032000000,0.98498464,-0.38269234
1033000000,0.98548996,-0.37997481
1034000000,0.98633188,-0.38247609
1035000000,0.98326194,-0.38020968
1036000000,0.98076481,-0.38053787
1037000000,0.98232871,-0.37719259
1038000000,0.98110622,-0.37631655
1039000000,0.98100758,-0.37980628
1040000000,0.9815945,-0.37840223
1041000000,0.98035008,-0.37665606
1042000000,0.9785018,-0.38015977
1043000000,0.97986865,-0.37744644
1044000000,0.97690225,-0.37762454
1045000000,0.97506386,-0.38061258
1046000000,0.97370207,-0.3808842
1047000000,0.97289211,-0.37946418
1048000000,0.97129911,-0.3797549
1049000000,0.97014737,-0.37788305
1050000000,0.96927184,-0.37727827
1051000000,0.97030294,-0.37733278
1052000000,0.96659827,-0.37800306
1053000000,0.96753597,-0.37731838
1054000000,0.96486145,-0.37559029
1055000000,0.96275312,-0.37570491
1056000000,0.9650268,-0.37358737
1057000000,0.96431661,-0.37520954
1058000000,0.9633882,-0.37541068
1059000000,0.96311605,-0.37402862
1060000000,0.9607712,-0.37388703
1061000000,0.96086437,-0.37414426
1062000000,0.95943958,-0.37119591
1063000000,0.95876366,-0.37348628
1064000000,0.95785701,-0.37499407
1065000000,0.95701432,-0.37317598
1066000000,0.95686144,-0.37264565
1067000000,0.9562512,-0.37253627
1068000000,0.95457667,-0.37207395
1069000000,0.95599592,-0.37169564
1070000000,0.95403016,-0.37192354
1071000000,0.95458192,-0.36771598
1072000000,0.95436442,-0.36966005
1073000000,0.95409745,-0.37138575
